Iteration	Replicate_ID	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
9024	0	-182.9388	-111.2218	-71.71693	1	0.0181639	0.0168403	0.267517	0.335824	0.0862165	0.100424	0.160027	0.31529	0.185737
9025	1	-178.7247	-112.8398	-65.8849	1	0.0347703	0.0252179	0.516813	0.348015	0.222376	0.19627	0.19505	0.452525	0.150832
9026	0	-193.6237	-112.6095	-81.01419	1	0.0708812	0.0733754	0.29072	0.230971	0.217961	0.190559	0.294827	0.198864	0.265367
9027	1	-185.2642	-112.772	-72.49221	1	0.069945	0.0694049	0.266632	0.201992	0.183964	0.173833	0.1724	0.186207	0.0848447
9028	0	-180.4889	-110.9461	-69.54278	1	0.00373803	0.00473616	0.28113	0.298535	0.267756	0.350319	0.788735	0.397793	0.344036
9029	1	-175.01	-114.0258	-60.98418	1	0.0848979	0.0857631	0.250585	0.235289	0.16049	0.188307	0.254625	0.243828	0.427829
9030	0	-181.5842	-115.088	-66.49624	1	0.0291253	0.0240253	0.158782	0.140014	0.130131	0.16447	0.129352	0.0965417	0.0361174
9031	1	-163.3881	-111.0311	-52.35696	1	0.111176	0.087992	0.487109	0.476875	0.132594	0.170769	0.211946	0.233391	0.311727
9032	0	-185.4685	-115.0052	-70.46326	1	0.281298	0.352119	0.348716	0.320938	0.101749	0.142499	0.341593	0.361117	0.340602
9033	1	-170.5427	-116.5336	-54.00909	1	0.0859744	0.311533	0.665028	0.465991	0.394232	0.310439	0.300829	0.30179	0.451402
9034	0	-135.9539	-115.9032	-20.0507	1	0.351678	0.357817	0.326154	0.357571	0.386458	0.430878	0.427796	0.343411	0.345387
9035	1	-161.8576	-113.3755	-48.48206	1	0.124633	0.279963	0.804365	0.318686	0.305566	0.214605	0.273772	0.262586	0.260487
9036	0	-134.3735	-114.7988	-19.57463	1	0.235091	0.228755	0.232341	0.232346	0.285552	0.282331	0.279731	0.2966	0.294546
9037	1	-166.3312	-111.5209	-54.81029	1	0.102793	0.219366	0.755962	0.658279	0.449314	0.461418	0.678641	0.716958	0.711129
9038	0	-147.3601	-116.3944	-30.96569	1	0.406467	0.47042	0.458059	0.425704	0.407584	0.411417	0.401797	0.424239	0.423978
9039	1	-150.0107	-113.0154	-36.99531	1	0.135981	0.238699	0.753017	0.815539	0.76013	0.706943	0.729382	0.749342	0.674863
9040	0	-165.6056	-115.5132	-50.09239	1	0.285657	0.287056	0.357221	0.357013	0.291682	0.294063	0.282333	0.278858	0.278916
9041	1	-152.5326	-111.8511	-40.68156	1	0.0967868	0.143187	0.873008	0.726381	0.632178	0.63595	0.638284	0.626655	0.680348
9042	0	-160.348	-114.5281	-45.81993	1	0.374135	0.369016	0.345683	0.34437	0.357254	0.357119	0.350751	0.356707	0.342341
9043	1	-138.5629	-111.8996	-26.66331	1	0.102899	0.569356	0.777669	0.735207	0.67179	0.674989	0.672744	0.721649	0.731301
9044	0	-175.1085	-113.8188	-61.28973	1	0.144565	0.162298	0.475488	0.43749	0.392153	0.393307	0.474559	0.352191	0.214052
9045	1	-145.1207	-117.4933	-27.62737	1	0.324098	0.799621	0.874178	0.871543	0.847895	0.857683	0.857071	0.958237	0.952954
9046	0	-161.1854	-112.5991	-48.58627	1	0.0464999	0.0503064	0.458894	0.379989	0.353335	0.273226	0.339887	0.3352	0.217267
9047	1	-112.9747	-113.9284	0.9537452	1	0.0390269	1.17329	1.08529	1.16359	1.17765	1.13314	1.12509	1.09527	1.07967
9048	0	-165.1896	-114.0347	-51.15492	1	0.178461	0.168277	0.476135	0.504712	0.148107	0.125275	0.196679	0.200606	0.217936
9049	1	-101.3463	-112.7452	11.39896	1	0.0011715	1.19092	1.14177	1.26018	1.26066	1.22474	1.2243	1.22185	1.21715
9050	0	-187.2954	-115.6927	-71.60266	1	0.114951	0.08774	0.47654	0.740519	0.445662	0.351389	0.740588	0.204628	0.207031
9051	1	-127.7338	-113.6267	-14.1071	1	0.00102616	1.22206	1.31379	1.31702	1.28725	1.27346	1.28636	1.28583	1.28685
9052	0	-162.7662	-110.1385	-52.62764	1	0.0042961	0.00363305	0.144206	0.206539	0.0658864	0.241039	0.300129	0.282806	0.335916
9053	1	-142.7762	-112.914	-29.86222	1	0.000444353	0.715752	0.721778	0.725396	0.720793	0.707969	0.698474	0.699901	0.700604
9054	0	-159.2905	-108.8703	-50.42022	1	0.0018704	0.00143365	0.327193	0.314105	0.111807	0.18663	0.365398	0.364709	0.421307
9055	1	-145.9048	-110.2802	-35.6246	1	9.4277e-05	9.76765e-05	0.268541	0.269141	0.267335	0.261221	0.261728	0.256596	0.256651
9056	0	-157.9022	-110.0513	-47.85088	1	0.0165877	0.0139284	0.642904	0.629945	0.0704823	0.298016	0.400513	0.396468	0.44647
9057	1	-154.9417	-111.553	-43.38871	1	0.0363072	0.0371537	0.34383	0.337543	0.337436	0.3326	0.334796	0.337261	0.337262
9058	0	-157.0731	-110.321	-46.75214	1	0.00782567	0.00668386	0.266436	0.271765	0.0631566	0.229125	0.277595	0.214591	0.307525
9059	1	-196.201	-112.3168	-83.88411	1	0.00413774	0.00417691	0.280173	0.299985	0.300611	0.310153	0.30663	0.312232	0.342927
9060	0	-135.8174	-110.6379	-25.17952	1	0.0141673	0.013896	0.6105	0.669488	0.42849	0.212392	0.892109	0.359488	0.233503
9061	1	-189.5971	-111.5731	-78.02401	1	0.0382217	0.0382196	0.267185	0.267295	0.269116	0.246047	0.207983	0.195197	0.193868
9062	0	-152.072	-113.8811	-38.19093	1	0.00889782	0.011569	0.174355	0.342753	0.231052	0.249141	0.440469	0.0268347	0.0171266
9063	1	-179.0743	-112.8534	-66.22093	1	0.0906512	0.0935134	0.146666	0.149904	0.146617	0.214931	0.220413	0.219563	0.227241
9064	0	-166.8556	-114.7462	-52.1094	1	0.0295106	0.102131	0.249876	0.146024	0.255686	0.252172	0.240768	0.31834	0.295555
9065	1	-162.6069	-117.1335	-45.47337	1	0.357157	0.570629	0.488144	0.6191	0.87331	0.650156	0.64049	0.646989	1.02387
9066	0	-137.8316	-112.7679	-25.0637	1	0.0303342	0.0340066	0.455239	0.594566	0.544095	0.550469	0.536968	0.455827	0.355776
9067	1	-145.3065	-116.7378	-28.56865	1	0.471367	0.377435	0.644842	0.558311	0.861512	0.823672	0.777203	0.888561	1.21047
9068	0	-161.377	-116.0143	-45.36269	1	0.052832	0.479932	0.500891	0.536547	0.726357	0.660967	0.616137	0.531303	0.258787
9069	1	-144.7868	-121.0375	-23.74933	1	0.683337	0.6344	0.751194	0.746868	1.16421	1.13637	1.14313	1.11258	0.542779
9070	0	-175.2202	-112.5615	-62.65871	1	0.00673907	0.00462355	0.129026	0.182445	0.207665	0.169389	0.196702	0.430612	0.37755
9071	1	-136.3364	-115.431	-20.90537	1	0.305865	0.291393	0.473939	0.727307	0.706116	0.777563	0.77746	0.51266	0.53455
9072	0	-149.3486	-113.9747	-35.37386	1	0.157511	0.0355594	0.241331	0.245214	0.229922	0.202326	0.148891	0.1459	0.1373
9073	1	-151.0849	-115.2057	-35.87916	1	0.427614	0.427695	0.762925	0.80191	0.726103	0.955131	0.829626	0.907894	0.900504
9074	0	-170.0342	-111.4928	-58.54142	1	0.0215169	0.0263237	0.2695	0.331947	0.355155	0.429351	0.443206	0.428366	0.444217
9075	1	-137.444	-118.2524	-19.19157	1	0.530857	0.53889	0.529246	0.522093	0.52216	0.524589	0.956197	0.84531	0.844977
9076	0	-166.2824	-115.7786	-50.50381	1	0.097803	0.252869	0.290774	0.257025	0.313791	0.31455	0.232491	0.250287	0.348181
9077	1	-119.0412	-116.7894	-2.251882	1	0.549743	0.567454	0.54282	0.548495	0.547059	0.545445	0.559988	0.559706	0.563427
9078	0	-190.7129	-115.6784	-75.03451	1	0.0876917	0.0874003	0.132555	0.160699	0.165824	0.170756	0.404495	0.400615	0.337439
9079	1	-131.8273	-115.6965	-16.13084	1	0.290147	0.285951	0.319706	0.31479	0.299128	0.29679	0.326879	0.338552	0.336763
9080	0	-175.6979	-109.8998	-65.79818	1	0.0143267	0.0142431	0.267689	0.237136	0.176988	0.199211	0.209278	0.20941	0.286943
9081	1	-155.8348	-119.2674	-36.56749	1	0.523121	0.454006	0.44825	0.938047	0.413772	0.589687	0.409753	0.413552	0.311591
9082	0	-199.2426	-113.0745	-86.16808	1	0.0999006	0.105821	0.583526	0.413147	0.323811	0.334754	0.310342	0.302974	0.405554
9083	1	-167.8678	-121.1182	-46.74959	1	0.356626	0.377599	0.603571	0.754381	0.455271	0.729026	0.850255	0.873395	0.848825
9084	0	-211.7215	-114.7823	-96.93922	1	0.112407	0.126256	0.616494	0.405899	0.313114	0.324661	0.322371	0.310891	0.508628
9085	1	-135.9027	-116.778	-19.12463	1	0.338907	0.38611	0.536558	0.534915	0.558164	0.964791	0.969661	1.00567	1.00166
9086	0	-154.8621	-117.6133	-37.24879	1	0.483542	0.50146	0.466531	0.466119	0.450928	0.447933	0.271544	0.254898	0.254023
9087	1	-144.9706	-114.6985	-30.27214	1	0.332685	0.306779	0.313515	0.276039	0.28488	0.261989	0.260779	0.261964	0.258811
9088	0	-118.0271	-120.8772	2.850123	1	0.391778	0.395514	0.395477	0.397336	0.387308	0.36919	0.367199	0.37185	0.371683
9089	1	-146.7371	-113.8085	-32.9286	1	0.33831	0.344964	0.388326	0.3195	0.29489	0.271588	0.240172	0.220063	0.222965
9090	0	-151.1174	-114.6847	-36.43266	1	0.261541	0.263142	0.256585	0.267656	0.266835	0.267867	0.266721	0.252183	0.263989
9091	1	-138.76	-114.3721	-24.38785	1	0.383197	0.394809	0.394537	0.38332	0.290279	0.28762	0.321558	0.307989	0.308014
9092	0	-134.3065	-119.7404	-14.56611	1	0.407269	0.411717	0.399873	0.397509	0.397517	0.387651	0.388793	0.387936	0.387774
9093	1	-151.8457	-115.5667	-36.27896	1	0.377419	0.366817	0.372071	0.373632	0.370314	0.265183	0.263658	0.247521	0.257438
9094	0	-155.2553	-117.7819	-37.47343	1	0.408886	0.423019	0.421942	0.407507	0.408741	0.411537	0.411889	0.392466	0.344426
9095	1	-145.9257	-114.4692	-31.45651	1	0.324784	0.325799	0.331051	0.320878	0.321286	0.327353	0.471215	0.440186	0.430116
9096	0	-133.4844	-116.385	-17.09939	1	0.323345	0.315941	0.311745	0.311728	0.349057	0.34536	0.348073	0.329313	0.33571
9097	1	-156.7105	-116.3324	-40.37812	1	0.197893	0.197337	0.191393	0.206063	0.242813	0.232227	0.252925	0.220037	0.192078
9098	0	-153.0195	-114.6614	-38.35811	1	0.374187	0.370891	0.360378	0.357354	0.36766	0.358627	0.371055	0.378545	0.422576
9099	1	-158.1513	-117.8765	-40.27474	1	0.397343	0.339196	0.352554	0.236953	0.237156	0.251633	0.240425	0.19923	0.215526
9100	0	-168.3859	-114.245	-54.1409	1	0.309914	0.310085	0.315376	0.347295	0.294966	0.299562	0.303551	0.304134	0.297419
9101	1	-179.0448	-114.3992	-64.64559	1	0.376471	0.336431	0.380275	0.200159	0.202853	0.276169	0.241213	0.225787	0.225561
9102	0	-181.0925	-115.8777	-65.21484	1	0.408283	0.401685	0.397151	0.404201	0.177627	0.186642	0.507196	0.332995	0.299232
9103	1	-150.7634	-117.9486	-32.81482	1	0.35438	0.342285	0.353971	0.347586	0.335629	0.321727	0.329798	0.344498	0.345446
9104	0	-170.7345	-115.4356	-55.29894	1	0.369419	0.408806	0.522314	0.604294	0.426871	0.366486	0.241469	0.265111	0.27966
9105	1	-141.8941	-115.9619	-25.9322	1	0.316829	0.304324	0.328316	0.364139	0.366136	0.38056	0.345155	0.336847	0.360253
9106	0	-199.5498	-113.9766	-85.57314	1	0.0739129	0.0787885	0.0906775	0.117446	0.115088	0.331745	0.347851	0.282493	0.267732
9107	1	-154.2326	-115.2843	-38.9483	1	0.200907	0.195139	0.263361	0.253807	0.285039	0.403851	0.249716	0.268368	0.224093
9108	0	-165.9278	-116.9376	-48.99015	1	0.228981	0.228327	0.215936	0.266616	0.237746	0.206813	0.207829	0.208932	0.219782
9109	1	-195.3942	-111.3709	-84.02326	1	0.00019933	0.00020326	0.248603	0.234902	0.253735	0.256836	0.235278	0.260122	0.3737
9110	0	-169.6697	-114.6056	-55.06411	1	0.380019	0.377527	0.35287	0.333809	0.347114	0.353842	0.424546	0.420438	0.335048
9111	1	-194.7013	-111.6961	-83.00522	1	0.000867138	0.000908283	0.222177	0.21117	0.210356	0.29233	0.269157	0.586739	0.585768
9112	0	-137.1816	-117.1853	-19.99624	1	0.218125	0.2174	0.218222	0.219099	0.217132	0.206556	0.206258	0.206881	0.205639
9113	1	-193.8634	-116.9824	-76.88104	1	0.0794497	0.160235	0.160347	0.16872	0.171895	0.170995	0.160816	0.138484	0.142898
9114	0	-146.5537	-117.344	-29.2097	1	0.30096	0.295332	0.290075	0.304764	0.302808	0.308704	0.325357	0.312152	0.292158
9115	1	-157.0729	-114.1962	-42.87677	1	0.152485	0.200084	0.272213	0.258897	0.249203	0.244581	0.244642	0.257579	0.618021
9116	0	-167.5533	-117.9596	-49.59372	1	0.258201	0.256353	0.231882	0.221484	0.153831	0.15634	0.154007	0.140992	0.121459
9117	1	-158.7593	-112.6059	-46.15339	1	0.0510736	0.0533083	0.195208	0.209552	0.205809	0.214135	0.214094	0.200113	0.207684
9118	0	-184.8828	-118.0541	-66.82872	1	0.391226	0.393563	0.376076	0.465551	0.109955	0.173412	0.173605	0.243156	0.168018
9119	1	-171.9803	-115.4856	-56.49473	1	0.13758	0.1874	0.277522	0.236105	0.264424	0.277083	0.276706	0.187401	0.176521
9120	0	-174.4153	-117.3323	-57.08302	1	0.234357	0.258947	0.26033	0.273701	0.256154	0.285445	0.30295	0.283935	0.171805
9121	1	-160.7317	-114.1326	-46.59914	1	0.198344	0.302185	0.353002	0.335358	0.394921	0.407863	0.407873	0.336533	0.33722
9122	0	-171.3543	-115.1085	-56.24578	1	0.258886	0.185264	0.235742	0.472026	0.481283	0.444278	0.653268	0.472365	0.500848
9123	1	-157.6982	-114.0055	-43.69275	1	0.336777	0.349935	0.364436	0.365458	0.348741	0.368733	0.366918	0.2314	0.226604
9124	0	-193.207	-117.0625	-76.14451	1	0.097534	0.0734918	0.268646	0.264588	0.195374	0.187703	0.13162	0.130379	0.0981728
9125	1	-161.0065	-115.968	-45.03852	1	0.361878	0.362115	0.366739	0.357352	0.357749	0.375404	0.383847	0.384987	0.38559
9126	0	-209.7812	-112.3337	-97.44744	1	0.0378563	0.0393894	0.17409	0.185583	0.272731	0.218859	0.263001	0.235438	0.217202
9127	1	-156.1136	-120.0679	-36.04572	1	0.16567	0.171966	0.172968	0.173192	0.182786	0.17781	0.362097	0.361621	0.3537
9128	0	-190.4001	-112.5003	-77.89985	1	0.0623135	0.062436	0.250578	0.23541	0.201617	0.237484	0.297991	0.268501	0.278277
9129	1	-189.9698	-115.6062	-74.36363	1	0.161671	0.156009	0.161933	0.156987	0.162831	0.151684	0.159523	0.132697	0.256886
9130	0	-188.4195	-111.8489	-76.57064	1	0.0655089	0.0607308	0.325537	0.281668	0.220733	0.226541	0.224133	0.111358	0.138813
9131	1	-190.7876	-110.7858	-80.00177	1	0.0344879	0.0348558	0.17266	0.220585	0.182357	0.280154	0.307952	0.084657	0.480046
9132	0	-164.7361	-116.8336	-47.90251	1	0.0332854	0.0365506	0.22512	0.250501	0.26552	0.284879	0.275111	0.234291	0.234683
9133	1	-195.1119	-114.1831	-80.92879	1	0.0038148	0.119801	0.121486	0.256054	0.195153	0.116868	0.283442	0.265538	0.239456
9134	0	-157.8792	-110.9846	-46.89461	1	0.0219342	0.0244019	0.174433	0.182161	0.181454	0.20183	0.220597	0.192165	0.164733
9135	1	-195.0151	-114.8173	-80.19782	1	0.0472226	0.0434494	0.235316	0.190069	0.207145	0.211121	0.0907506	0.101338	0.0795659
9136	0	-172.5431	-117.1542	-55.38896	1	0.0649224	0.747418	0.579857	0.579314	0.338702	0.186631	0.242542	0.368148	0.371646
9137	1	-168.3325	-110.7933	-57.53919	1	0.0478891	0.0479924	0.244708	0.256367	0.16664	0.289973	0.281477	0.247089	0.203825
9138	0	-184.7481	-114.4509	-70.29722	1	0.149486	0.00434629	0.232476	0.315535	0.327777	0.402084	0.228887	0.273232	0.247067
9139	1	-150.9553	-113.6258	-37.3295	1	0.124317	0.125498	0.233906	0.36507	0.349551	0.340364	0.369541	0.350264	0.352027
9140	0	-172.7008	-112.4513	-60.24945	1	0.0564865	0.00448912	0.338307	0.357375	0.36176	0.482178	0.346188	0.599488	0.714318
9141	1	-160.63	-114.7704	-45.85961	1	0.333364	0.358442	0.341907	0.300474	0.291949	0.280632	0.508985	0.498921	0.511127
9142	0	-176.9111	-112.9623	-63.94885	1	0.10591	0.000556275	0.132184	0.151841	0.149552	0.182319	0.186833	0.250625	0.233019
9143	1	-169.1399	-117.85	-51.28988	1	0.485085	0.544667	0.692908	0.421394	0.370286	0.468013	0.325523	0.27643	0.275838
9144	0	-180.0879	-113.1741	-66.91383	1	0.023692	0.00461809	0.208782	0.209325	0.190702	0.280813	0.279412	0.295179	0.316428
9145	1	-162.4443	-118.2724	-44.17191	1	0.631443	0.758323	0.722681	0.699656	0.319864	0.344082	0.353245	0.53615	0.49737
9146	0	-193.7689	-113.5174	-80.25152	1	0.0414532	0.0206792	0.168646	0.182346	0.168063	0.214619	0.191704	0.243372	0.312659
9147	1	-172.3097	-117.1468	-55.16291	1	0.412047	0.415343	0.476383	0.478325	0.328533	0.334999	0.33844	0.341007	0.317784
9148	0	-165.3242	-115.1382	-50.18602	1	0.315464	0.36636	0.442137	0.417216	0.413748	0.451259	0.441256	0.47873	0.401118
9149	1	-193.6946	-119.0006	-74.69404	1	0.835181	0.623174	0.449125	0.416116	0.203822	0.179538	0.474799	0.470377	0.184375
9150	0	-153.3316	-115.1814	-38.15023	1	0.37425	0.338897	0.381573	0.400878	0.410445	0.416735	0.438908	0.438075	0.487763
9151	1	-156.6035	-115.3177	-41.28577	1	0.338445	0.320754	0.309837	0.319301	0.269697	0.233582	0.21993	0.32453	0.404171
9152	0	-166.2907	-113.8934	-52.39729	1	0.249461	0.25406	0.31096	0.318508	0.280739	0.271888	0.275685	0.116061	0.115234
9153	1	-157.9069	-115.4315	-42.47539	1	0.415278	0.36937	0.369102	0.357415	0.178877	0.228225	0.257538	0.233327	0.171902
9154	0	-163.1983	-114.4788	-48.71951	1	0.333936	0.297133	0.298246	0.303564	0.304713	0.310003	0.287182	0.278809	0.276827
9155	1	-176.8663	-115.1135	-61.75275	1	0.297943	0.281433	0.241665	0.261001	0.269019	0.28518	0.268839	0.286808	0.319742
9156	0	-160.6143	-115.2443	-45.37	1	0.30457	0.309122	0.335905	0.313757	0.325855	0.321057	0.311229	0.310202	0.317695
9157	1	-160.0707	-114.2701	-45.80069	1	0.270669	0.269861	0.277158	0.274487	0.248552	0.280224	0.28102	0.28927	0.285161
9158	0	-146.2616	-116.2834	-29.97822	1	0.275699	0.275214	0.275519	0.276735	0.276318	0.242638	0.237883	0.23639	0.240265
9159	1	-140.0642	-116.822	-23.2422	1	0.535659	0.525906	0.447633	0.447206	0.454427	0.430701	0.454141	0.447246	0.358245
9160	0	-146.7169	-115.9716	-30.74528	1	0.165571	0.173202	0.173451	0.172231	0.173023	0.174733	0.174197	0.174924	0.175412
9161	1	-146.6191	-114.7183	-31.9008	1	0.408427	0.414662	0.417271	0.412327	0.418545	0.430504	0.416434	0.402594	0.375765
9162	0	-185.6524	-116.7255	-68.92698	1	0.185832	0.188996	0.186359	0.18396	0.185008	0.185181	0.18667	0.184639	0.184475
9163	1	-147.7954	-117.5491	-30.24629	1	0.526125	0.533288	0.495305	0.49507	0.486356	0.48579	0.518477	0.593343	0.598565
9164	0	-178.8213	-114.1147	-64.70668	1	0.225078	0.221747	0.283607	0.229907	0.233765	0.24223	0.250775	0.268724	0.361092
9165	1	-165.7014	-116.0804	-49.62101	1	0.242479	0.265048	0.257096	0.259125	0.23423	0.251473	0.241494	0.107588	0.102813
9166	0	-165.5781	-117.8734	-47.70472	1	0.317283	0.233143	0.236968	0.233561	0.56034	0.553765	0.553145	0.366859	0.356049
9167	1	-187.507	-116.5082	-70.99879	1	0.377034	0.372074	0.360367	0.324677	0.275141	0.268848	0.205265	0.198449	0.108561
9168	0	-148.0865	-115.4349	-32.65158	1	0.421235	0.430219	0.420631	0.449749	0.457695	0.561418	0.764221	0.700626	0.761993
9169	1	-175.4225	-114.1895	-61.23302	1	0.0895015	0.12257	0.117727	0.142477	0.11085	0.301879	0.266092	0.275687	0.500092
9170	0	-151.126	-114.0821	-37.04397	1	0.337954	0.363552	0.393302	0.53184	0.292947	0.265804	0.262353	0.231247	0.232839
9171	1	-167.8627	-120.6082	-47.25448	1	0.49509	0.388489	0.434362	0.433195	0.452198	0.452089	0.285435	0.20838	0.270061
9172	0	-174.776	-114.812	-59.96402	1	0.372292	0.376754	0.525136	0.360964	0.382772	0.346679	0.503503	0.500413	0.0468888
9173	1	-157.4987	-116.3246	-41.17403	1	0.371822	0.455898	0.502886	0.619908	0.617993	0.620034	0.593766	0.367356	0.348983
9174	0	-175.0478	-118.0273	-57.02048	1	0.12393	0.266831	0.812288	0.603102	0.47972	0.524221	0.84028	0.470615	0.433201
9175	1	-126.1649	-123.0572	-3.107688	1	0.67831	1.11861	1.11062	1.11725	1.12094	1.1309	1.12823	1.12756	1.20324
9176	0	-178.0843	-115.3395	-62.74483	1	0.0244495	0.0252024	0.209853	0.172809	0.180218	0.314209	0.340744	0.36626	0.311752
9177	1	-114.8592	-115.4039	0.5446788	1	0.386219	0.401337	1.43781	1.38497	1.19601	1.21405	1.19122	1.206	1.20053
9178	0	-146.1777	-113.0467	-33.13103	1	0.0493626	0.351347	0.409206	0.3666	0.373812	0.434568	0.635074	0.377504	0.547712
9179	1	-141.5843	-115.9825	-25.60181	1	0.395282	0.404956	0.623859	0.708856	0.631777	0.626638	0.626073	0.488289	0.478505
9180	0	-133.3859	-114.3637	-19.02217	1	0.0328205	0.77475	0.600335	0.429963	0.43061	0.407116	0.402325	0.40321	0.41009
9181	1	-130.0537	-120.685	-9.368726	1	0.505328	0.416515	0.435183	0.431136	0.427642	0.477667	0.51681	0.548758	0.546124
9182	0	-144.9764	-111.7205	-33.25595	1	0.121783	0.082747	0.477922	0.458781	0.34227	0.332916	0.393541	0.39377	0.400088
9183	1	-132.4728	-115.461	-17.01182	1	0.360895	0.361683	0.336988	0.335742	0.320572	0.317712	0.311313	0.310391	0.311768
9184	0	-165.2573	-113.5205	-51.73677	1	0.0192136	0.01833	0.420885	0.427085	0.417682	0.390851	0.421736	0.421748	0.468261
9185	1	-152.4137	-115.1051	-37.30859	1	0.283523	0.307196	0.310514	0.425829	0.424403	0.424317	0.422974	0.385895	0.119849
9186	0	-155.669	-110.139	-45.53	1	0.0115943	0.0112366	0.246899	0.244287	0.24103	0.230467	0.256768	0.248229	0.255495
9187	1	-121.4296	-121.2344	-0.1951822	1	0.61719	0.612001	0.611976	0.608923	0.611127	0.613004	0.612653	0.607367	0.596022
9188	0	-188.2481	-110.3383	-77.90984	1	0.00616631	0.0064058	0.258078	0.253569	0.209652	0.197901	0.205957	0.223204	0.230166
9189	1	-132.6807	-121.19	-11.49079	1	0.734631	0.732207	0.801249	1.01613	1.23645	1.28602	1.29024	1.2904	1.23691
9190	0	-184.5284	-110.6296	-73.89874	1	0.0180932	0.0171862	0.20064	0.190621	0.117884	0.263663	0.291114	0.289615	0.392546
9191	1	-129.9361	-125.5572	-4.378992	1	0.86236	0.856798	1.19002	1.28632	1.25275	1.26282	1.31143	1.25031	1.25625
9192	0	-167.9901	-114.0525	-53.93754	1	0.0580318	0.0608887	0.153187	0.148422	0.142063	0.148473	0.151543	0.148886	0.242845
9193	1	-140.447	-118.3399	-22.10708	1	0.553504	0.528135	0.968645	0.954922	0.8745	1.08457	1.11881	1.14772	1.11436
9194	0	-136.3478	-114.3476	-22.00025	1	0.323322	0.35422	0.445696	0.430024	0.480558	0.548931	0.366292	0.300595	0.302277
9195	1	-153.5651	-112.6789	-40.88615	1	0.281402	0.315981	1.13005	1.11805	0.888926	0.960752	0.94694	0.963072	1.01213
9196	0	-145.5489	-114.6852	-30.8637	1	0.221952	0.238814	0.372549	0.347512	0.367943	0.421151	0.437293	0.452455	0.467192
9197	1	-147.8169	-114.2198	-33.59706	1	0.213857	0.842089	1.08743	1.15756	1.12712	1.10866	1.14183	0.260069	0.252006
9198	0	-139.7893	-118.4808	-21.30847	1	0.48262	0.473926	0.51241	0.496357	0.496561	0.780765	0.796608	0.796329	0.671564
9199	1	-137.0758	-116.451	-20.62486	1	0.186856	0.204943	1.17643	1.09024	1.16039	1.19987	1.17864	1.17474	0.140297
9200	0	-157.062	-117.8073	-39.25471	1	0.460671	0.584581	1.08688	1.0842	0.979844	0.737096	0.80455	0.950376	1.44297
9201	1	-131.0702	-115.0979	-15.97231	1	0.204622	0.217102	1.28885	1.25315	1.40212	1.49633	1.50615	1.51591	0.610128
9202	0	-144.9876	-117.1607	-27.82686	1	0.762246	0.73968	1.54751	1.35547	1.3607	1.49243	1.58126	1.65382	1.83451
9203	1	-136.013	-115.7062	-20.30683	1	0.1879	0.199239	1.21275	1.13724	1.272	1.3133	1.32324	1.32027	0.899149
9204	0	-148.3611	-118.0502	-30.31089	1	0.675811	0.639206	0.868086	0.86217	0.824745	0.710482	0.711884	0.702696	0.725655
9205	1	-120.6026	-114.1624	-6.440178	1	0.0941277	0.0973178	1.31371	1.39236	1.22328	1.25	1.25392	1.19774	0.5928
