Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
8873	1	-149.909	-115.7524	-34.15652	0.996239	0.979865	0.501207	3.73973e-05	2.13509e-05	9.7418e-06	1.30604e-05	2.09362e-05	8.10053e-06	1.08582e-05
8874	0	-183.7141	-114.721	-68.99306	0.967416	0.461346	0.60175	0.0201714	0.0490922	0.0342606	0.0270654	3.06774e-09	4.43052e-09	4.26058e-09
8875	1	-152.4595	-114.2156	-38.24393	0.996646	1.07777	0.00460175	0.00700481	0.0434641	0.0188532	0.0026216	0.00273661	0.00506772	0.00411857
8876	0	-195.9998	-113.8302	-82.16963	0.868775	0.22324	0.00567106	0.00763344	0.315402	0.00458903	0.000645035	0.00012147	5.6496e-16	1.68709e-15
8877	1	-130.6264	-114.986	-15.64034	0.928932	0.661117	0.00195591	0.00181241	0.00647629	0.00633762	0.00761375	0.00985157	0.00401936	0.00431462
8878	0	-210.1267	-112.1483	-97.9784	0.880625	1.97937	0.0117791	2.78876e-41	2.56457e-40	1.24957e-38	1.30139e-33	1.38628e-33	5.68357e-24	1.05866e-24
8879	1	-151.6522	-114.8109	-36.84133	0.979452	0.774643	0.170334	0.164502	0.0734443	0.0565303	0.0897144	0.07644	0.0722336	0.0829763
8880	0	-177.0046	-112.7131	-64.29145	0.954938	0.950767	0.662561	0.0909045	0.106213	0.106983	0.0875997	0.0519756	0.000722619	0.000638886
8881	1	-153.9241	-114.5946	-39.32951	0.98918	0.905182	5.54736e-07	2.14926e-06	5.18878e-06	3.67513e-06	2.61106e-06	9.71714e-07	9.69288e-07	1.20475e-06
8882	0	-164.1637	-111.1967	-52.96697	0.993357	0.176261	0.128646	0.136779	0.13592	0.123403	0.119252	0.0850601	0.0689702	0.0594465
8883	1	-190.9427	-113.885	-77.05765	0.990819	1.21746	8.22172e-05	2.49177e-11	1.21715e-12	2.08628e-13	2.47588e-13	8.44058e-12	1.5641e-13	1.10428e-13
8884	0	-181.1379	-115.8444	-65.29354	0.55216	0.0032741	0.00307813	0.000111498	9.05552e-05	0.000144673	0.000272377	0.000123988	0.000662864	0.00071519
8885	1	-197.0195	-111.7323	-85.28724	0.955176	0.00181348	0.000366852	0.000369787	0.00198458	1.65013e-15	4.12678e-16	1.07257e-14	9.3049e-15	2.82904e-16
8886	0	-193.7982	-115.7737	-78.02446	0.960703	0.0195225	0.000933028	0.000348885	3.21853e-07	1.83681e-12	2.2421e-12	9.08256e-12	1.23479e-11	6.09495e-11
8887	1	-192.7629	-110.9894	-81.77343	0.985633	0.0594727	0.0756248	1.72263e-07	8.52789e-10	1.00742e-09	7.84731e-10	1.82371e-09	1.19579e-09	2.10826e-09
8888	0	-198.8434	-114.5594	-84.28396	0.922327	0.000412469	0.00020376	0.000209581	5.2506e-17	8.9902e-18	5.06257e-22	8.32433e-22	2.92279e-21	2.64127e-21
8889	1	-183.2248	-111.9554	-71.2694	0.998088	0.0390864	0.0417921	0.0437441	0.0446444	0.0360762	0.0336281	0.0426505	0.0376645	0.0302725
8890	0	-176.2078	-114.2771	-61.93072	0.956619	0.496983	0.0098285	0.00987053	0.0117676	0.0143912	0.00208664	0.00121488	0.00127284	0.00111993
8891	1	-195.3295	-111.1051	-84.22436	0.988794	1.88874e-06	1.64039e-06	1.56916e-06	1.78763e-06	2.02033e-06	2.52047e-06	2.14884e-06	1.87465e-05	0.000142393
8892	0	-186.1393	-113.5315	-72.6078	0.833917	0.394997	0.00140478	0.00135328	1.91063e-07	8.2026e-08	1.04091e-07	0.000360096	0.00159133	0.00125031
8893	1	-167.1354	-112.3794	-54.75602	0.94201	0.957496	3.01708e-05	3.1894e-05	2.06476e-05	1.82011e-05	1.85543e-05	1.68702e-05	1.89764e-05	1.90498e-05
8894	0	-171.126	-113.364	-57.76198	0.96132	1.00517	2.39858e-12	2.00114e-12	1.70588e-12	1.72465e-12	2.55584e-12	2.42293e-12	2.93548e-12	2.59742e-11
8895	1	-168.9221	-114.8329	-54.08921	0.967244	0.55501	0.159924	0.159913	0.17791	0.178323	0.105284	0.115411	0.105491	0.127322
8896	0	-198.8976	-115.1747	-83.72289	0.95033	1.05314	0.414877	0.280303	0.511591	0.237201	0.0975986	0.113872	0.0209852	4.10554e-07
8897	1	-158.4382	-115.3776	-43.06066	0.882815	0.88862	0.0882813	0.0782144	0.0815613	0.114675	0.108138	0.101056	0.0766823	0.0767028
8898	0	-165.9761	-111.1656	-54.81047	0.915333	0.724315	0.393579	0.453359	0.451866	0.249461	0.247721	0.227586	0.226753	0.227787
8899	1	-162.6692	-115.9152	-46.75401	0.802707	0.412236	0.399106	0.302325	0.296627	0.307426	0.309268	0.295777	0.276897	0.273832
8900	0	-172.4947	-116.5182	-55.97646	0.725439	0.663654	0.683596	0.0056322	0.00610841	0.00628758	0.00660087	0.00770642	0.00804536	0.00989548
8901	1	-170.8929	-114.7892	-56.10367	0.875703	0.764754	0.0624648	0.0622296	0.06863	0.0729254	0.0730735	0.0106762	0.0115713	0.0116046
8902	0	-176.2212	-113.7081	-62.51311	0.956515	2.46071e-05	2.57838e-05	2.54959e-05	2.54555e-05	8.15076e-06	8.58679e-06	7.87751e-06	7.24602e-06	7.67301e-06
8903	1	-169.8161	-113.5622	-56.25391	0.97445	0.129988	0.13789	0.132685	0.0706428	0.0707736	0.0718829	0.0801894	0.079549	0.0775166
8904	0	-166.3865	-111.4581	-54.92838	0.973602	0.87195	0.0179435	0.0176365	0.034176	0.0364187	0.0360663	0.0378467	0.0402685	0.0403133
8905	1	-178.1002	-112.3594	-65.74082	0.94471	0.000904617	0.000907376	0.00117011	0.00122774	0.00122758	0.00123834	1.24665e-06	1.25141e-06	1.24793e-06
8906	0	-155.8194	-112.0777	-43.74172	0.892737	0.915217	0.0555858	0.0580045	0.0586333	0.0578444	0.0574776	0.0574725	0.0562443	0.0557443
8907	1	-185.3742	-117.0392	-68.33501	0.7645	0.164566	0.148445	0.108539	0.104608	0.000379694	0.000365157	0.00038703	0.000550965	0.000482592
8908	0	-151.8275	-114.3502	-37.47732	0.974798	0.140499	0.140268	0.139007	0.138139	0.124845	0.123452	0.126843	0.125234	0.121104
8909	1	-161.434	-116.0194	-45.41452	0.880771	0.0196505	0.020193	0.0147603	0.0139273	0.012968	0.0127865	0.00987465	0.0104219	0.0105868
8910	0	-192.2423	-112.1367	-80.10565	0.973009	0.103453	0.0115024	0.0129473	9.19057e-43	1.9751e-42	6.80721e-43	7.31865e-41	4.57137e-41	2.64438e-41
8911	1	-176.9711	-114.4909	-62.48025	0.966163	0.314618	0.0224517	0.0225706	0.0225869	0.0206033	0.00463436	0.00231317	0.00242048	0.00257167
8912	0	-183.15	-116.7891	-66.36092	0.91502	0.000340206	0.000324026	2.43459e-09	1.80216e-10	1.16185e-10	1.15745e-10	4.23572e-07	1.14372e-06	9.79461e-07
8913	1	-181.1051	-113.5873	-67.51781	0.964959	4.43014e-05	6.42147e-05	0.000554276	0.000109637	0.000108346	0.000134061	0.000109944	0.000104323	0.00010363
8914	0	-171.419	-116.6662	-54.75284	0.819362	0.125354	0.116979	0.113327	0.0808564	0.0173792	0.0184785	0.0703239	0.0692127	0.0504346
8915	1	-164.689	-115.3765	-49.31258	0.96427	0.038899	0.0366843	0.0114417	0.0114981	0.0115879	0.0264212	0.063073	0.0684457	0.0690531
8916	0	-161.2892	-111.9002	-49.38903	0.92812	0.00171174	0.00186751	0.00208718	0.00207614	0.00107824	0.00105892	0.0015973	0.00107883	0.00105287
8917	1	-163.9124	-114.7517	-49.16066	0.729741	0.698445	0.292791	0.169416	0.167702	0.135905	0.185128	0.195465	0.182963	0.145773
8918	0	-181.3481	-116.5728	-64.77532	0.95769	0.564175	0.525526	0.190451	0.170011	0.211488	0.295576	0.411989	0.879784	1.40772
8919	1	-160.0692	-113.0504	-47.01875	0.891291	0.386946	0.342313	0.339663	0.344585	0.325854	0.32959	0.331982	0.27888	0.278842
8920	0	-213.6976	-114.036	-99.66169	0.920566	7.98403e-29	7.79428e-36	1.13786e-35	3.93304e-33	6.95867e-39	1.18951e-39	1.90805e-38	1.47996e-72	7.30821e-74
8921	1	-162.8658	-114.2641	-48.60171	0.990101	1.01606	0.24475	0.193774	0.205668	0.199149	0.190621	0.30398	0.241017	0.243696
8922	0	-181.5358	-115.4046	-66.13115	0.941054	0.957702	0.0972671	0.117766	0.0903322	0.091712	0.0849626	0.0633377	0.046139	1.81997
8923	1	-173.7939	-112.7597	-61.03415	0.925241	0.02646	0.0272416	0.0138744	0.0132406	0.0261502	0.0317425	0.0383728	0.0133188	0.000836546
8924	0	-156.8907	-113.492	-43.39875	0.968004	0.960313	0.150337	0.148245	0.0910032	0.0905156	0.112227	0.102533	0.0933231	0.0602142
8925	1	-185.02	-115.4069	-69.6131	0.925135	0.68166	7.94025e-12	8.3601e-12	5.77875e-12	4.8143e-12	5.73096e-12	5.3315e-12	1.05608e-11	2.03684e-10
8926	0	-149.81	-111.6474	-38.16266	0.954866	0.427077	0.431643	0.431516	0.503688	0.505346	0.51186	0.515892	0.599568	0.683424
8927	1	-175.2496	-114.4451	-60.80454	0.998053	0.550898	0.437873	0.0814488	0.11638	0.0535768	0.0497899	0.0852476	0.10633	0.00166565
8928	0	-154.5168	-118.8341	-35.68271	0.589644	0.510743	0.501263	0.496615	0.508723	0.510178	0.450391	0.453905	0.476521	0.754444
8929	1	-169.6384	-113.951	-55.6874	0.989976	1.05999	0.0255716	0.0353258	0.0476388	0.00921948	0.000274263	0.000159029	2.82988e-07	1.21994e-06
8930	0	-157.256	-112.874	-44.38206	0.966102	0.502848	0.500298	0.376168	0.629407	0.648249	0.48991	0.484954	0.4839	0.500658
8931	1	-170.3051	-116.3287	-53.97642	0.960115	0.844041	0.39946	0.00712094	0.0112345	0.00545001	0.00399649	0.00379906	2.62259e-75	2.30646e-75
8932	0	-156.8588	-113.4333	-43.42547	0.911924	0.785642	0.557223	0.539942	0.618618	0.605047	0.465326	0.427745	0.447141	0.608937
8933	1	-159.0679	-115.7324	-43.33555	0.965944	0.038674	8.62537e-05	7.61121e-07	4.45265e-07	6.35797e-07	0.000175966	0.000176676	0.000177144	0.000139197
8934	0	-147.8588	-111.9158	-35.94301	0.985232	0.943843	0.964083	0.914087	0.955397	1.01283	0.8386	0.858378	0.842482	0.807308
8935	1	-174.6986	-117.1455	-57.55311	0.838455	0.996684	2.55651e-68	2.47513e-68	7.01958e-69	1.60623e-68	4.50659e-56	1.06771e-55	2.50904e-56	3.444e-54
8936	0	-167.5739	-113.8071	-53.76677	0.901228	0.891732	0.789439	0.605538	0.601832	0.740245	0.755725	0.704609	0.664136	0.56487
8937	1	-154.3254	-114.9079	-39.4175	0.934501	0.934992	0.0063276	0.010525	8.24391e-05	0.00129955	0.00011681	0.000128214	0.000112061	0.00167807
8938	0	-159.7609	-114.1984	-45.56253	0.902354	0.904969	0.761105	0.611902	0.630104	0.610372	0.640795	0.640172	0.617417	0.643928
8939	1	-144.6895	-115.327	-29.36251	0.928529	0.928952	0.0166949	0.0173536	0.017371	0.0105291	0.0095681	0.00941635	0.00918529	0.00913519
8940	0	-150.4029	-116.7124	-33.6905	0.940557	0.92812	0.901028	0.908595	0.809728	0.820884	0.817759	0.783074	0.798636	0.777392
8941	1	-125.8584	-115.0032	-10.85523	0.981352	0.980953	0.138982	0.136321	0.1362	0.124717	0.110679	0.00982052	0.0100078	0.0100212
8942	0	-136.1083	-116.5501	-19.55827	0.988653	0.989646	0.991541	0.798068	0.797201	0.801386	0.80402	0.807277	0.809445	0.810154
8943	1	-130.3958	-115.1562	-15.23954	0.980855	1.00851	0.19607	0.197572	0.201758	0.198494	0.210899	0.213581	0.128829	0.135799
8944	0	-117.6991	-112.6196	-5.079488	0.99386	0.993969	0.991729	0.988083	0.944604	0.948327	0.947068	0.9541	0.952463	0.951128
8945	1	-141.0546	-113.0416	-28.01304	0.954941	0.117853	0.112409	0.108199	0.163978	0.172948	0.170441	0.171912	0.170809	0.173827
8946	0	-161.8146	-112.6525	-49.16205	0.932493	0.924325	0.924059	0.919218	1.05083	1.04802	1.04672	0.84864	0.844846	0.525524
8947	1	-175.455	-120.1615	-55.29354	0.866658	5.18828e-05	4.63103e-05	1.1914e-05	8.43345e-06	2.85075e-06	2.97362e-06	2.68647e-06	6.35318e-06	4.80709e-06
8948	0	-117.0907	-116.3596	-0.7310903	0.791858	0.789951	0.787496	0.788158	0.788706	0.789886	0.790474	0.790398	0.789732	0.789572
8949	1	-168.7201	-116.6955	-52.02459	0.953015	0.0025363	0.0036426	0.00209821	0.0475063	0.0318538	1.8175e-38	1.46869e-37	3.04846e-37	2.83735e-37
8950	0	-146.8792	-114.1705	-32.70876	0.973626	1.03622	1.02014	1.20353	1.16996	1.17836	1.18447	1.24518	1.24301	1.23067
8951	1	-161.6597	-117.4669	-44.19274	0.753736	0.780808	0.28432	0.000605405	0.00172359	0.000769225	0.000709666	0.000635194	0.000652355	0.00171402
8952	0	-164.1954	-112.6237	-51.5717	0.933916	0.946765	1.19701	1.24231	1.16114	1.03658	0.91383	0.984995	0.975629	1.00946
8953	1	-150.8372	-115.843	-34.99428	0.877476	1.02424	0.0202522	0.0282177	0.0448992	0.0759893	0.0409365	0.0450393	0.0791638	0.126134
8954	0	-151.3688	-112.6751	-38.69364	0.963889	0.963538	0.931442	0.892286	0.84892	0.608447	0.585797	0.469954	0.493305	0.492639
8955	1	-142.7734	-116.858	-25.91534	0.824322	1.01418	0.00172388	0.000664653	0.000630537	0.000815326	0.000786346	0.000600678	0.000606341	0.000595228
8956	0	-159.2406	-113.2348	-46.00572	0.992565	1.07659	1.06102	0.879766	0.805945	0.804903	0.801609	0.807726	0.754658	0.750222
8957	1	-145.2397	-115.4095	-29.83029	0.948406	0.92479	3.62341e-06	3.19209e-06	3.19304e-06	3.21801e-06	3.46585e-06	5.07794e-06	5.76036e-06	4.19305e-06
8958	0	-140.0487	-114.6271	-25.4216	0.937706	0.957655	0.957314	0.960249	0.956	0.93132	1.02668	1.01734	1.00641	1.00185
8959	1	-174.3469	-119.4504	-54.89651	0.902315	0.819214	0.584366	0.579459	0.08117	0.0623367	0.0437358	0.0115119	0.0303974	0.0294646
8960	0	-141.9149	-113.1506	-28.76431	0.925751	0.906728	0.909496	0.899291	0.918827	0.705992	0.708954	0.728772	0.740494	0.738703
8961	1	-173.1601	-117.9279	-55.23212	0.847858	0.926704	0.399879	0.468882	0.0187027	0.0835359	0.0608825	0.0414525	0.0376403	0.013869
8962	0	-146.4343	-112.8302	-33.60413	0.999973	0.998739	0.927639	0.961046	0.700435	0.697611	0.695442	0.941516	0.808829	0.809783
8963	1	-173.7294	-117.2092	-56.52019	0.881962	0.663468	0.00130289	0.000949276	7.95323e-05	8.69419e-07	2.19827e-06	8.48177e-07	5.11166e-07	1.91884e-07
8964	0	-143.3856	-111.6723	-31.71332	0.973694	0.884073	0.883502	0.905928	0.911255	0.965263	0.928602	0.947028	0.944019	0.896996
8965	1	-166.3807	-114.5555	-51.82518	0.954201	0.342831	0.23486	0.134695	0.176443	0.167049	0.247931	0.129692	0.19631	0.0248899
8966	0	-153.7886	-113.6542	-40.13431	0.828547	0.826881	0.822675	0.913332	0.961635	0.640645	0.621628	0.563409	0.51809	0.526392
8967	1	-164.741	-116.8183	-47.92264	0.97294	1.01074	0.322069	0.350153	0.557983	0.700961	1.46624e-10	2.44746e-10	2.20208e-10	1.16987e-09
8968	0	-172.3271	-113.1073	-59.21978	0.973861	0.677952	0.481503	0.519456	0.419076	0.364252	0.337629	0.342665	0.467468	0.418313
8969	1	-169.1788	-114.5808	-54.59801	0.968214	1.54025	9.06695e-05	8.86638e-05	0.000100975	7.84231e-05	5.17936e-05	5.37555e-05	5.37813e-05	4.97377e-05
8970	0	-150.3645	-111.9551	-38.40936	0.935105	0.9402	0.629557	0.639601	0.643301	0.644617	0.592601	0.564943	0.47689	0.478748
8971	1	-169.5927	-117.3392	-52.25347	0.997498	0.469337	0.446133	0.000535274	0.000542201	0.000444874	0.0001903	0.000136559	0.04126	0.0712352
8972	0	-162.394	-113.4066	-48.98736	0.96509	0.980208	0.992769	0.990693	1.00577	1.07432	1.06968	1.08894	1.08277	1.08206
8973	1	-157.0434	-116.1774	-40.86598	0.831559	0.890465	0.0895547	0.00826159	0.0091561	0.00879643	0.0186804	0.0190629	0.00966169	0.0431398
8974	0	-141.2501	-113.9689	-27.28116	0.995044	1.00003	0.998275	0.948156	0.961005	0.967987	0.984848	0.990492	0.991634	1.0163
8975	1	-164.2403	-114.3483	-49.89197	0.993113	0.847654	8.01005e-11	1.0611e-10	2.0944e-12	9.37933e-13	9.40349e-13	9.36703e-13	1.28325e-12	3.28583e-12
8976	0	-152.4534	-112.8721	-39.58127	0.946304	1.04345	1.05601	1.06177	1.39584	1.4453	1.44828	1.38355	1.45451	0.65337
8977	1	-163.9611	-116.7866	-47.17455	0.939473	0.52703	0.487659	0.0192888	9.73814e-05	0.000110149	0.000110737	0.000193526	0.000202225	9.00093e-05
8978	0	-156.9016	-111.5742	-45.32739	0.976387	0.894563	0.899405	0.864465	0.863501	0.765748	0.760848	0.73255	0.219018	0.0975582
8979	1	-183.5418	-115.3203	-68.22149	0.99349	0.000306373	0.0338747	0.0329416	0.0289087	0.043097	0.0305889	0.0371898	0.0286544	0.0234473
8980	0	-132.7217	-113.1165	-19.60522	0.909283	0.898165	0.897522	0.898771	1.10809	1.11468	1.10609	1.10761	1.1073	1.114
8981	1	-158.787	-115.7926	-42.99438	0.924704	0.00735041	0.00134973	2.27356e-05	1.11536e-05	3.17577e-06	4.03237e-06	3.95858e-06	4.23121e-06	4.2468e-06
8982	0	-129.5989	-113.8968	-15.70217	0.919544	0.919769	0.785593	0.789445	0.792852	0.79669	0.791196	0.638003	0.642297	0.624719
8983	1	-156.7708	-114.0883	-42.68252	0.936692	0.182126	0.192759	0.0831021	0.0518761	0.0375435	0.0369952	0.022579	0.0227374	0.01608
8984	0	-123.4607	-116.5088	-6.951884	0.91601	0.905653	0.906353	0.895264	0.903743	0.904357	0.901341	0.901222	0.902174	0.90759
8985	1	-152.6465	-113.9848	-38.66172	0.992596	0.848131	0.0356348	0.0330119	0.0665169	0.052162	0.0502094	0.0428394	0.0577712	0.0566471
8986	0	-121.7532	-117.8334	-3.919822	0.855073	0.844691	0.876651	0.863691	0.858215	0.857859	0.857849	0.834829	0.836621	0.84238
8987	1	-151.1893	-121.7169	-29.47234	0.896932	0.885317	0.704936	0.769911	0.632136	0.63051	0.627871	0.561449	0.660921	0.639627
8988	0	-133.6945	-115.258	-18.43654	0.8468	0.846175	0.841551	0.849113	0.882517	0.720155	0.72037	0.715139	0.761202	0.759386
8989	1	-123.4346	-120.909	-2.525639	0.959494	0.957332	0.951541	0.946903	0.948049	0.906327	0.902458	0.877533	0.891937	0.858031
8990	0	-115.8344	-116.5275	0.6930766	0.670088	0.66969	0.671241	0.671312	0.673584	0.674746	0.669946	0.670161	0.670082	0.669808
8991	1	-136.8885	-118.9596	-17.92889	0.840264	0.840075	0.841301	0.83836	0.83744	0.866895	0.867428	0.827069	0.826911	0.767743
8992	0	-111.011	-116.1188	5.107743	0.768815	0.769161	0.769408	0.769486	0.769474	0.769279	0.769187	0.769263	0.76927	0.77005
8993	1	-121.0618	-117.7059	-3.355919	0.995575	1.00047	0.684744	0.521631	0.523147	0.530526	0.52986	0.523974	0.523383	0.515522
8994	0	-122.7257	-112.6414	-10.08431	0.988263	0.991953	0.991954	0.999877	1.00679	1.00682	1.05001	1.05017	1.0488	1.04671
8995	1	-154.8314	-119.1515	-35.6799	0.934554	0.918083	0.68022	0.463021	0.199686	0.226757	0.221415	0.0182067	0.0150609	0.0182072
8996	0	-137.0208	-113.0677	-23.95309	0.877759	0.901875	0.903931	0.900722	0.906838	0.931088	0.933501	0.96069	0.961092	0.974043
8997	1	-168.5262	-117.5258	-51.00044	0.786424	0.738432	0.0928355	0.125106	0.119757	0.0447785	0.0384059	0.041316	0.040364	0.0399557
8998	0	-159.1578	-117.76	-41.39783	0.771106	0.774663	0.767679	0.761922	0.637656	0.646297	0.6134	0.634615	0.709243	0.796481
8999	1	-151.4997	-116.3559	-35.14385	0.882588	0.787344	0.00545977	0.00546076	0.00505214	0.00528148	0.00511929	0.00501852	0.0041143	0.0246392
9000	0	-147.5424	-112.9454	-34.59702	0.885943	0.922122	0.690688	0.664024	0.839954	0.887051	0.879243	0.779238	1.17117	1.15071
9001	1	-140.9836	-115.58	-25.40359	0.922127	0.900766	7.37111e-14	7.21424e-14	7.19383e-14	7.19136e-14	7.22963e-14	7.22618e-14	7.08735e-14	6.3046e-14
9002	0	-167.0706	-117.8494	-49.22111	0.879883	0.912168	0.779078	0.912852	0.424021	0.260983	0.288166	0.285602	0.25481	0.257839
9003	1	-154.9944	-116.8679	-38.12654	0.880309	0.880047	0.884954	0.0205166	0.0206636	0.0215477	0.0217762	0.021215	0.0208338	1.92247
9004	0	-145.1024	-114.1569	-30.94556	0.967364	0.527991	0.507515	0.502236	0.506551	0.478937	0.483323	0.534693	0.542857	0.537346
9005	1	-138.8205	-117.8461	-20.9744	0.910861	0.995166	0.457328	0.46179	0.458757	0.45182	0.451037	0.454014	0.220302	0.21712
9006	0	-152.0619	-111.7964	-40.26546	0.958363	0.95995	0.0985264	0.112198	0.0389853	0.03882	0.0392363	0.0385209	0.0387786	0.0387105
9007	1	-134.1946	-119.8233	-14.37126	0.991366	0.924075	0.564262	0.554003	0.560194	0.561412	0.540965	0.666588	0.660629	0.664141
9008	0	-180.6116	-115.9294	-64.68216	0.828869	0.304366	0.114553	0.122798	0.0893721	0.0829359	0.0848655	0.0723064	0.0562352	0.0569539
9009	1	-123.1557	-116.2734	-6.882308	0.984179	1.00461	0.271105	0.272118	0.269796	0.272828	0.271944	0.257737	0.26272	0.262674
9010	0	-202.8991	-111.8926	-91.00656	0.904715	0.415858	0.704836	8.7044e-19	4.94167e-18	4.05276e-18	3.61158e-18	2.93701e-18	1.82879e-18	1.68498e-19
9011	1	-144.0863	-115.1571	-28.92923	0.980871	0.973536	0.110027	0.10899	0.180251	0.202978	0.210861	0.177273	0.177479	0.208637
9012	0	-199.148	-113.3964	-85.75163	0.84268	0.72903	0.529312	0.461941	1.07655e-05	1.03459e-05	1.1512e-05	2.58339e-06	8.52585e-11	2.24406e-11
9013	1	-167.9116	-119.6823	-48.22931	0.793159	0.737076	3.68379e-07	3.28972e-07	3.27658e-07	3.03796e-07	3.04165e-07	3.14156e-07	3.0363e-07	3.3234e-07
9014	0	-188.7503	-112.1334	-76.61687	0.910232	0.26504	0.00202348	0.0032392	0.000882055	0.00109808	0.00103289	0.00091249	0.000442771	0.000362386
9015	1	-185.9385	-115.5751	-70.3634	0.994653	0.409265	0.00717215	0.00829817	0.00203871	0.0022553	0.00176686	1.14755e-06	1.61421e-06	1.60926e-06
9016	0	-230.5068	-112.0568	-118.45	0.868866	7.43707e-17	1.36676e-09	3.66825e-10	2.34866e-10	6.06729e-09	0.0130445	0.00818696	0	0
9017	1	-189.0864	-114.4177	-74.66865	0.974201	0.0456327	0.0575361	0.0586013	0.0284269	0.0133976	0.0146128	0.0116608	0.000969732	0.000601922
9018	0	-208.2089	-112.7154	-95.49351	0.913025	0.452959	0.629515	3.97779e-08	3.05479e-17	2.90036e-21	1.73405e-24	1.14955e-30	4.10272e-31	1.33175e-33
9019	1	-182.9165	-113.2917	-69.62477	0.933582	0.000541706	0.000561373	0.000601298	0.0024151	0.00639578	0.00839049	0.0022521	0.00472514	0.00831528
9020	0	-206.6774	-115.1255	-91.55195	0.916081	9.23089e-27	1.42481e-27	6.69611e-30	1.55423e-28	7.85378e-39	2.32648e-37	5.90853e-43	2.23428e-25	4.23919e-26
9021	1	-174.2583	-113.4642	-60.79412	0.93887	0.107101	0.0998607	0.0819793	0.0335811	0.0437216	7.01872e-07	1.09842e-06	9.01464e-07	9.25603e-07
9022	0	-197.3995	-112.1987	-85.20081	0.981188	0.00451008	1.05805e-94	1.28206e-94	4.62595e-95	5.90974e-97	1.97131e-97	1.71651e-97	2.14052e-95	4.43274e-93
9023	1	-167.2762	-111.4229	-55.85332	0.976796	0.0381264	0.034086	0.036874	0.0366908	0.0356568	0.0184677	0.0181711	0.0170132	0.0164053
9024	0	-182.9388	-111.2218	-71.71693	0.98653	0.00123435	0.000812127	3.07594e-05	2.52998e-05	0.000544244	0.00127956	0.000766395	0.000689202	0.000955653
9025	1	-178.7247	-112.8398	-65.8849	0.99553	0.0569271	0.0229075	0.024941	0.0286669	0.0261776	0.0273268	0.0139899	0.00726365	0.00458471
9026	0	-193.6237	-112.6095	-81.01419	0.903221	0.0458943	0.0248263	0.0062126	0.00575745	0.000165653	0.000219033	1.68186e-05	3.76819e-10	6.11433e-07
9027	1	-185.2642	-112.772	-72.49221	0.980678	0.210883	6.32916e-13	2.00624e-13	3.92218e-13	4.04705e-13	4.78656e-14	1.32786e-13	1.07537e-13	9.63708e-14
9028	0	-180.4889	-110.9461	-69.54278	0.862538	0.0449728	0.0941591	0.09332	0.204363	0.198276	0.0708266	0.409306	0.188559	0.0817229
9029	1	-175.01	-114.0258	-60.98418	0.962844	0.604076	2.14196e-07	1.09072e-07	6.20297e-08	5.37462e-08	6.05357e-08	1.00018e-07	1.98879e-07	1.28665e-07
9030	0	-181.5842	-115.088	-66.49624	0.913399	0.000306934	0.000351718	0.000305494	0.000276225	0.00021084	0.000341689	0.000367495	0.000335963	0.000323174
9031	1	-163.3881	-111.0311	-52.35696	0.992503	0.490897	0.0961952	0.0944876	0.00213281	0.00265677	0.00238761	0.00248958	0.00228137	0.00229664
9032	0	-185.4685	-115.0052	-70.46326	0.890257	1.0857	2.1629e-26	9.96447e-27	3.49815e-25	2.94705e-25	3.43245e-26	3.79705e-26	3.22803e-26	4.17004e-26
9033	1	-170.5427	-116.5336	-54.00909	0.933863	0.425546	0.108977	0.143919	0.12767	0.12727	0.124661	0.126599	0.135705	0.00489218
