Iteration	Replicate_ID	Posterior	Likelihood	Prior	mass_extinction_probabilities[1]	mass_extinction_probabilities[2]	mass_extinction_probabilities[3]	mass_extinction_probabilities[4]	mass_extinction_probabilities[5]	mass_extinction_probabilities[6]	mass_extinction_probabilities[7]	mass_extinction_probabilities[8]	mass_extinction_probabilities[9]
5013	1	-59.77264	-104.6123	44.83966	0	0	0	0	0	0	0	0	0
5014	0	-99.42977	-100.0902	0.6604481	0	0	0	0	0	0	0	0	0
5015	1	-95.02112	-102.455	7.433878	0	0	0	0	0	0	0	0	0
5016	0	-87.95264	-105.3738	17.42115	0	0	0	0	0	0	0	0	0
5017	1	-94.0423	-101.7368	7.694482	0	0	0	0	0	0	0	0	0
5018	0	-40.47349	-105.4288	64.95527	0	0	0	0	0	0	0	0	0
5019	1	-71.73986	-103.679	31.93914	0	0	0	0	0	0	0	0	0
5020	0	-50.47447	-104.2534	53.77888	0	0	0	0	0	0	0	0	0
5021	1	-54.53838	-99.94959	45.41121	0	0	0	0	0	0	0	0	0
5022	0	-88.2165	-104.2937	16.07716	0	0	0	0	0	0	0	0	0
5023	1	-105.8433	-97.96303	-7.880298	0.901066	0	0	0	0	0	0	0	0
5024	0	-103.0177	-102.3969	-0.6208143	0	0	0	0	0	0	0	0	0
5025	1	-93.11034	-99.29139	6.181044	0.901066	0	0	0	0	0	0	0	0
5026	0	-120.6382	-101.1206	-19.51759	0.899868	0	0	0	0	0	0	0	0
5027	1	-100.2952	-101.1104	0.8151444	0.901066	0	0	0	0	0	0	0	0
5028	0	-124.5524	-100.7567	-23.7957	0.899868	0	0	0	0	0	0	0	0
5029	1	-100.6373	-101.0762	0.4389806	0.901066	0	0	0	0	0	0	0	0
5030	0	-104.0034	-96.59679	-7.40657	0.899868	0	0	0	0	0	0	0	0
5031	1	-99.72688	-96.65532	-3.071563	0.901066	0	0	0	0	0	0	0	0
5032	0	-92.48312	-98.82033	6.337211	0.899868	0	0	0	0	0	0	0	0
5033	1	-94.48517	-100.7111	6.225907	0.901066	0	0	0	0	0	0	0	0
5034	0	-88.76276	-99.48342	10.72066	0.899868	0	0	0	0	0	0	0	0
5035	1	-80.10565	-96.53331	16.42766	0.901066	0	0	0	0.83163	0	0	0	0
5036	0	-86.35096	-99.0012	12.65024	0.899868	0	0	0	0	0	0	0	0
5037	1	-63.31555	-99.24095	35.92541	0.901066	0	0	0	0	0	0	0	0
5038	0	-97.1355	-99.56996	2.434457	0.899868	0	0	0	0	0	0	0	0
5039	1	-84.18146	-100.9974	16.81594	0.901066	0	0	0	0	0	0	0	0
5040	0	-88.11278	-99.8135	11.70071	0.899868	0	0	0	0	0	0	0	0
5041	1	-122.1883	-98.56821	-23.62013	0.901066	0	0	0	0	0	0	0	0
5042	0	-92.22477	-97.99831	5.773541	0.899868	0	0	0	0	0	0	0	0
5043	1	-111.5127	-97.44458	-14.06813	0.901066	0	0	0	0	0	0	0	0
5044	0	-99.81217	-101.098	1.285876	0.899868	0	0	0	0	0	0	0	0
5045	1	-100.059	-98.8923	-1.166681	0.901066	0	0	0	0.89832	0	0	0	0
5046	0	-103.0404	-97.74468	-5.29569	0.899868	0	0	0	0	0	0	0	0
5047	1	-68.85307	-101.2939	32.4408	0.901066	0	0	0	0	0	0	0	0
5048	0	-92.25864	-97.75342	5.494783	0.899868	0	0	0	0	0	0	0	0
5049	1	-82.12512	-96.38787	14.26275	0.901066	0	0	0	0.80991	0	0	0	0
5050	0	-110.1061	-102.7573	-7.34875	0.899868	0	0	0	0	0	0	0	0
5051	1	-146.7118	-96.50543	-50.20634	0.901066	0	0	0	0	0	0	0	0
5052	0	-78.71392	-96.56382	17.84989	0.899868	0	0	0	0	0	0	0	0
5053	1	-106.1471	-101.5154	-4.631696	0.901066	0	0	0	0	0	0	0	0
5054	0	-115.9697	-98.61745	-17.35223	0.899868	0	0	0	0	0	0	0	0
5055	1	-116.818	-98.26565	-18.5524	0.901066	0	0	0	0	0	0	0	0
5056	0	-111.5614	-98.50359	-13.05777	0.899868	0	0	0	0	0	0	0	0
5057	1	-131.7745	-99.30744	-32.46707	0.901066	0	0	0	0	0	0	0	0
5058	0	-129.8438	-96.72502	-33.11882	0.899868	0	0	0	0	0	0	0	0
5059	1	-89.68402	-98.17046	8.486441	0.901066	0	0	0	0	0	0	0	0
5060	0	-170.5838	-96.87484	-73.709	0.899868	0	0	0	0	0	0	0	0
5061	1	-103.9911	-98.35477	-5.636291	0.901066	0	0	0	0.704576	0	0	0	0
5062	0	-65.53253	-99.59761	34.06508	0.899868	0	0	0	0	0	0	0.753569	0
5063	1	-174.9577	-100.4063	-74.55146	0.901066	0	0	0	0	0	0	0	0
5064	0	-95.58714	-97.48228	1.895145	0.899868	0	0	0	0	0	0	0	0
5065	1	-118.0417	-99.68565	-18.35601	0.901066	0	0	0	0	0	0	0	0
5066	0	-61.31156	-96.15589	34.84433	0.899868	0	0	0	0.903525	0	0	0	0
5067	1	-56.83386	-98.29923	41.46536	0.901066	0	0	0	0	0	0	0	0
5068	0	-83.74244	-99.77258	16.03015	0.899868	0	0	0	0	0	0	0	0
5069	1	-109.4336	-98.98289	-10.45073	0.901066	0	0	0	0	0	0	0	0
5070	0	-93.11454	-96.80711	3.692578	0.899868	0	0	0	0	0	0	0	0
5071	1	-108.1406	-102.8226	-5.317958	0.901066	0	0	0	0	0	0	0	0
5072	0	-101.8106	-96.31221	-5.498379	0.899868	0	0	0	0	0	0	0	0
5073	1	-96.66352	-102.2547	5.591165	0.901066	0	0	0	0	0	0	0	0
5074	0	-89.13265	-97.74613	8.613484	0.899868	0	0	0	0.891871	0	0	0	0
5075	1	-125.5485	-99.05338	-26.49514	0.901066	0	0	0	0	0	0	0	0
5076	0	-105.4764	-97.98777	-7.488659	0.899868	0	0	0	0	0	0	0	0
5077	1	-105.7094	-97.92582	-7.783597	0.901066	0	0	0	0	0	0	0	0
5078	0	-149.5632	-96.96396	-52.59919	0.899868	0	0	0	0.852514	0	0	0	0
5079	1	-121.0025	-97.13322	-23.86924	0.901066	0	0	0	0	0	0	0	0
5080	0	-65.94041	-98.17447	32.23405	0.899868	0	0	0	0	0	0	0	0
5081	1	-129.8488	-101.1223	-28.72648	0.901066	0	0	0	0	0	0	0	0
5082	0	-70.37291	-98.16814	27.79524	0.899868	0	0	0	0	0	0	0	0
5083	1	-106.2914	-100.1326	-6.158815	0.901066	0	0	0	0	0	0	0	0
5084	0	-95.32209	-101.2509	5.928784	0.899868	0	0	0	0	0	0	0	0
5085	1	-92.68931	-97.24333	4.554024	0.901066	0	0	0	0	0	0	0	0
5086	0	-141.9985	-97.07602	-44.92253	0.899868	0	0	0	0	0	0	0	0
5087	1	-100.9243	-98.52094	-2.403377	0.901066	0	0	0	0	0	0	0	0
5088	0	-84.43323	-100.1433	15.71004	0.899868	0	0	0	0	0	0	0	0
5089	1	-85.93035	-99.39806	13.46772	0.901066	0	0	0	0	0	0	0	0
5090	0	-107.8385	-98.04265	-9.7959	0.899868	0	0	0	0	0	0	0	0
5091	1	-88.24623	-103.0939	14.84766	0.901066	0	0	0	0	0	0	0	0
5092	0	-99.18552	-97.90553	-1.279998	0.899868	0	0	0	0	0	0	0	0
5093	1	-108.8426	-98.8745	-9.968121	0.901066	0	0	0	0	0	0	0	0
5094	0	-101.6094	-97.2344	-4.374959	0.899868	0	0	0	0	0	0	0	0
5095	1	-77.67478	-97.72692	20.05214	0.901066	0	0	0	0	0	0	0	0
5096	0	-112.3476	-101.1925	-11.15502	0	0	0	0	0	0	0	0	0
5097	1	-75.57451	-99.60067	24.02616	0.901066	0	0	0	0	0	0	0	0
5098	0	-141.0879	-101.9067	-39.18118	0	0	0	0	0	0	0	0	0
5099	1	-97.37103	-97.48002	0.1089861	0.901066	0	0	0	0	0	0	0	0
5100	0	-159.4762	-96.85288	-62.62335	0	0	0	0	0	0	0	0	0
5101	1	-95.21404	-98.62542	3.411378	0.901066	0	0	0	0	0	0	0	0
5102	0	-101.8735	-97.63823	-4.235249	0	0	0	0	0	0	0	0	0.746716
5103	1	-104.7347	-96.76911	-7.965605	0.901066	0	0	0	0.890324	0	0	0	0
5104	0	-128.7658	-96.06979	-32.69602	0	0	0	0	0	0	0	0	0
5105	1	-105.16	-95.76373	-9.396278	0.901066	0	0	0	0.890324	0	0	0	0
5106	0	-130.8552	-98.20361	-32.65155	0	0	0	0	0	0	0	0	0
5107	1	-116.7956	-96.1169	-20.67873	0.901066	0	0	0	0.890324	0	0	0	0
5108	0	-108.0078	-103.3393	-4.668454	0	0	0	0	0	0	0	0	0
5109	1	-142.4771	-97.49295	-44.98417	0.901066	0	0	0	0	0	0	0	0
5110	0	-108.3994	-101.4605	-6.938951	0	0	0	0	0	0	0	0	0
5111	1	-110.8274	-99.7545	-11.0729	0.901066	0	0	0	0	0	0	0	0
5112	0	-127.5396	-102.8629	-24.6767	0	0	0	0	0	0	0	0	0
5113	1	-93.10608	-98.71257	5.60649	0.901066	0	0	0	0	0	0	0	0
5114	0	-67.76975	-105.4348	37.66504	0	0	0	0	0	0	0	0	0
5115	1	-167.177	-98.66496	-68.51207	0.901066	0	0	0	0.820794	0	0	0	0
5116	0	-86.08799	-105.3261	19.23807	0	0	0	0	0	0	0	0	0
5117	1	-118.4314	-95.90169	-22.52971	0.901066	0	0	0	0	0	0	0	0
5118	0	-96.56442	-99.75898	3.194554	0.845737	0	0	0	0	0	0	0	0
5119	1	-155.6775	-98.00669	-57.67078	0.901066	0	0	0	0	0	0	0	0
5120	0	-100.8895	-98.95414	-1.935375	0.845737	0	0	0	0	0	0	0	0
5121	1	-102.2031	-97.10371	-5.099351	0.901066	0	0	0	0	0	0	0	0
5122	0	-97.22006	-101.5005	4.280477	0	0	0	0	0	0	0	0	0
5123	1	-113.7724	-98.83372	-14.93869	0	0	0	0	0.728759	0	0	0	0
5124	0	-107.3307	-103.2685	-4.062187	0	0.823707	0	0	0	0	0	0	0
5125	1	-84.78724	-104.2639	19.47662	0	0	0	0	0	0	0	0	0
5126	0	-116.8033	-98.15506	-18.64821	0	0.823707	0	0	0	0	0	0	0
5127	1	-67.85999	-98.83951	30.97952	0	0	0	0	0	0	0	0	0
5128	0	-109.1988	-99.17441	-10.02439	0	0.823707	0	0	0	0	0	0	0
5129	1	-147.5828	-101.9269	-45.65598	0	0	0	0	0	0	0	0	0
5130	0	-90.12207	-99.61245	9.490382	0.880723	0	0	0	0	0	0	0	0
5131	1	-100.1578	-104.0039	3.846093	0	0	0	0	0	0	0	0	0
5132	0	-111.3872	-98.44928	-12.93789	0.880723	0	0	0	0	0	0	0	0
5133	1	-74.88422	-99.37371	24.48949	0	0	0	0	0	0	0	0	0
5134	0	-122.896	-101.6948	-21.20122	0.880723	0	0	0	0	0	0	0	0
5135	1	-68.6845	-102.1231	33.43864	0	0	0	0	0	0	0	0	0
5136	0	-126.8641	-101.5933	-25.2708	0.880723	0	0	0	0	0	0	0	0
5137	1	-115.118	-106.6819	-8.436117	0	0	0	0	0	0	0	0	0
5138	0	-119.1834	-103.4316	-15.75182	0	0	0	0	0	0	0	0	0
5139	1	-96.78983	-102.7415	5.951692	0	0	0	0	0	0	0	0	0
5140	0	-95.80823	-100.8547	5.046444	0	0	0	0	0	0	0	0	0
5141	1	-75.18233	-100.1056	24.92324	0	0	0	0	0	0	0	0	0
5142	0	-74.34578	-102.0812	27.73539	0	0	0	0	0	0	0	0	0
5143	1	-73.32294	-102.7267	29.40374	0	0	0	0	0	0	0	0	0
5144	0	-97.16664	-102.9638	5.797197	0	0	0	0	0	0	0	0	0
5145	1	-128.0182	-104.5899	-23.42833	0	0	0	0	0	0	0	0	0
5146	0	-109.0868	-104.4508	-4.635917	0	0	0.859414	0	0	0	0	0	0
5147	1	-70.13608	-104.6244	34.48832	0	0	0	0	0	0	0	0	0
5148	0	-125.8945	-102.3441	-23.55043	0	0	0	0	0	0	0	0	0
5149	1	-73.61763	-106.1615	32.54384	0	0	0	0	0	0	0	0	0
5150	0	-106.4188	-95.64151	-10.77725	0	0	0	0	0	0	0	0	0
5151	1	-115.034	-104.7654	-10.26863	0	0	0	0	0	0	0	0	0
5152	0	-91.7502	-95.86105	4.110843	0	0	0	0	0.873115	0	0	0	0
5153	1	-90.45553	-98.23877	7.783238	0	0	0	0	0	0	0	0	0
5154	0	-111.6676	-96.14144	-15.52619	0	0	0	0	0	0	0	0	0
5155	1	-132.8263	-104.6355	-28.19086	0	0	0	0	0	0	0	0	0
5156	0	-128.5504	-98.90798	-29.64241	0.822754	0	0	0	0	0	0	0	0
5157	1	-97.50709	-101.9144	4.40731	0	0	0	0	0	0	0	0	0
5158	0	-130.568	-94.64595	-35.92204	0	0	0	0	0	0	0	0	0
5159	1	-148.3331	-100.0926	-48.24058	0	0	0	0	0	0	0	0	0
5160	0	-85.66671	-99.23103	13.56433	0	0	0	0	0	0	0	0	0
5161	1	-110.765	-101.0576	-9.707372	0	0	0	0	0	0	0	0	0
5162	0	-51.72601	-100.3571	48.63109	0	0	0	0	0	0	0	0	0
5163	1	-96.14562	-102.6402	6.494611	0	0	0	0	0	0	0	0	0
5164	0	-52.86217	-98.89562	46.03344	0	0	0	0	0	0	0	0	0
5165	1	-109.9131	-101.3505	-8.562633	0	0	0	0	0	0	0	0	0
5166	0	-7.476025	-103.0832	95.60716	0	0	0	0	0	0	0	0	0
5167	1	-109.409	-97.19511	-12.21393	0.854546	0	0	0	0	0	0	0	0
5168	0	-113.4308	-100.5518	-12.87897	0	0	0	0	0	0	0	0	0
5169	1	-137.3745	-99.85944	-37.51504	0.854546	0	0	0	0	0	0	0	0
5170	0	-90.5024	-103.6601	13.15768	0	0	0	0	0	0	0	0	0
5171	1	-92.08661	-102.074	9.987375	0	0	0	0	0	0	0	0	0
5172	0	-90.68715	-105.4312	14.74409	0	0	0	0	0	0	0	0	0
5173	1	-79.66981	-105.8067	26.13685	0	0	0	0	0	0	0	0	0
5174	0	-99.42248	-101.4865	2.063987	0	0	0	0	0	0	0	0	0
5175	1	-96.84083	-105.5376	8.6968	0	0	0	0	0	0	0	0	0
5176	0	-76.69159	-102.0693	25.37771	0	0	0	0	0	0	0	0	0
5177	1	-111.2351	-103.2304	-8.00465	0	0	0	0	0	0	0	0	0
5178	0	-117.0335	-100.4781	-16.55547	0	0	0	0	0	0	0	0	0
5179	1	-131.6157	-104.4348	-27.18092	0	0.682035	0	0	0	0	0	0	0
5180	0	-89.87185	-106.4561	16.58429	0	0	0	0	0	0	0	0	0
5181	1	-136.2633	-101.6007	-34.66256	0	0	0	0	0	0	0	0	0
5182	0	-95.64088	-104.3151	8.674265	0	0	0	0	0	0	0	0	0
5183	1	-97.28032	-105.2885	8.008165	0	0	0	0	0	0	0	0	0
5184	0	-61.31083	-103.379	42.06814	0	0	0	0	0	0	0	0	0
5185	1	-36.75551	-105.3257	68.57019	0	0	0	0	0	0	0	0	0
5186	0	-56.50707	-103.1122	46.60509	0	0	0	0	0	0	0	0	0
5187	1	-67.59264	-104.9536	37.36099	0	0	0	0	0	0	0	0	0
5188	0	-41.82197	-103.7131	61.89114	0	0	0	0	0	0	0	0	0
5189	1	-57.48976	-102.0248	44.53499	0	0	0	0	0	0	0	0	0
5190	0	-64.49094	-100.4031	35.91215	0	0	0	0	0	0	0	0	0
5191	1	-85.60273	-101.9629	16.36012	0	0	0	0	0	0	0	0	0
5192	0	-77.8472	-101.3381	23.49092	0	0	0	0	0	0	0	0	0
5193	1	-92.16813	-100.9936	8.825438	0	0	0	0	0	0	0	0	0
5194	0	-107.981	-101.1682	-6.812788	0	0	0	0	0	0	0	0	0
5195	1	-98.73775	-102.1896	3.451805	0	0	0	0	0	0	0	0	0
5196	0	-108.0629	-99.9022	-8.160707	0	0	0	0	0	0	0	0	0
5197	1	-95.56819	-103.227	7.658811	0	0	0	0	0	0	0	0	0
5198	0	-105.9132	-101.7686	-4.144624	0	0	0	0	0	0	0	0	0
5199	1	-87.77427	-102.4605	14.68619	0	0	0	0	0	0	0	0	0
5200	0	-117.0039	-104.3796	-12.62426	0	0	0	0	0	0	0	0	0
5201	1	-133.0916	-99.63271	-33.45891	0.770905	0	0	0	0	0	0	0	0
5202	0	-96.9816	-101.828	4.846376	0	0	0	0	0	0	0	0	0
5203	1	-123.8341	-102.9806	-20.85347	0	0	0	0	0	0	0	0	0
5204	0	-68.52348	-100.3524	31.82893	0	0	0	0	0	0	0	0	0
5205	1	-85.24599	-97.31651	12.07052	0.82469	0	0	0	0	0	0	0	0
5206	0	-72.48162	-98.09166	25.61004	0.853037	0	0	0	0	0	0	0	0
5207	1	-77.0018	-99.67645	22.67465	0.82469	0	0	0	0	0	0	0	0
5208	0	-108.0286	-97.89926	-10.12933	0.853037	0	0	0	0	0	0	0	0
5209	1	-101.2232	-101.3371	0.1138958	0	0	0	0	0	0	0	0	0
5210	0	-71.13956	-101.5406	30.401	0	0	0	0	0	0	0	0	0
5211	1	-93.10282	-98.66088	5.558058	0.747815	0	0	0	0.730725	0	0	0	0
5212	0	-90.52364	-98.66148	8.137841	0	0	0	0	0	0	0	0	0
5213	1	-99.05032	-102.8871	3.83676	0	0	0	0	0	0	0	0	0
5214	0	-117.4222	-103.496	-13.92611	0	0	0	0	0	0	0	0	0
5215	1	-145.0936	-101.5228	-43.57085	0	0	0	0	0	0	0	0	0
5216	0	-81.48346	-101.4848	20.0013	0	0	0	0	0	0	0	0	0
5217	1	-168.8373	-101.5062	-67.33111	0	0	0	0	0	0	0	0	0
5218	0	-116.4767	-102.3096	-14.16705	0	0	0	0	0	0	0	0	0
5219	1	-101.7899	-103.7556	1.965669	0	0	0	0	0	0	0	0	0
5220	0	-62.14962	-104.3444	42.19481	0	0	0	0	0	0	0	0	0
5221	1	-169.4713	-101.2225	-68.24879	0	0	0	0	0	0	0	0	0
5222	0	-95.59225	-99.48068	3.888426	0	0	0	0	0	0	0	0	0
5223	1	-133.4166	-103.8912	-29.52542	0	0	0	0	0	0	0	0	0
5224	0	-130.619	-102.7599	-27.85911	0	0	0	0	0	0	0	0	0
5225	1	-84.21604	-103.0284	18.81239	0	0	0	0	0	0	0	0	0
5226	0	-120.742	-102.0784	-18.66357	0	0	0	0	0	0	0	0	0
5227	1	-101.7007	-100.3797	-1.321027	0	0	0	0	0	0	0	0	0
5228	0	-117.3142	-101.2975	-16.01664	0	0	0	0	0	0	0	0	0
5229	1	-78.30253	-104.1263	25.82376	0	0	0	0	0	0	0	0	0
5230	0	-87.81421	-102.8009	14.98673	0	0	0	0	0	0	0	0	0
5231	1	-128.3091	-99.41006	-28.89908	0	0	0	0	0	0	0	0	0
5232	0	-90.83549	-102.6083	11.77285	0	0	0	0	0	0	0	0	0
5233	1	-122.7885	-105.7165	-17.07198	0	0	0	0	0	0	0	0	0
5234	0	-89.99818	-101.2396	11.24141	0	0	0	0	0	0	0	0	0
5235	1	-98.34827	-102.8597	4.511387	0	0	0	0	0	0	0	0	0
5236	0	-68.36512	-103.5925	35.22734	0	0	0	0	0	0	0	0	0
5237	1	-49.41621	-105.3787	55.96253	0	0	0	0	0	0	0	0	0
5238	0	-88.22314	-101.4775	13.25435	0	0	0	0	0	0	0	0	0
5239	1	-114.4088	-104.455	-9.953763	0	0	0	0	0	0	0	0	0
5240	0	-95.3836	-103.3144	7.930818	0	0	0	0	0	0	0	0	0
5241	1	-81.43446	-105.2246	23.79012	0	0	0	0	0	0	0	0	0
5242	0	-147.1813	-102.7525	-44.4288	0	0	0	0	0	0	0	0	0
5243	1	-115.251	-102.0224	-13.22859	0	0	0	0	0	0	0	0	0
5244	0	-106.8502	-102.6221	-4.228126	0	0	0	0	0	0	0	0	0
5245	1	-110.0048	-96.68744	-13.31739	0.83108	0	0	0	0	0	0	0	0
5246	0	-90.84409	-104.9861	14.14203	0	0	0	0	0	0	0	0	0
5247	1	-78.94708	-99.57199	20.62492	0	0	0	0	0	0	0	0	0
5248	0	-117.9262	-100.7811	-17.14517	0	0	0	0	0	0	0	0	0
5249	1	-83.79401	-103.4719	19.67786	0	0	0	0	0	0	0	0	0
5250	0	-111.8453	-100.7298	-11.11554	0	0	0	0	0	0	0	0	0
5251	1	-122.9763	-103.2253	-19.75101	0	0	0	0	0	0	0	0	0
5252	0	-126.2974	-97.7626	-28.53483	0	0.811448	0	0	0	0	0	0	0
5253	1	-111.9645	-104.6205	-7.34404	0	0	0	0	0	0	0	0	0
5254	0	-112.1407	-102.4926	-9.648136	0	0.669873	0	0	0	0	0	0	0
5255	1	-106.4943	-101.2178	-5.276496	0	0	0	0	0	0	0	0	0
5256	0	-91.24375	-104.7076	13.4639	0	0	0	0	0	0	0	0	0
5257	1	-83.42766	-102.4838	19.0561	0	0	0	0	0	0	0	0	0
5258	0	-111.8105	-105.1374	-6.673057	0	0	0	0	0	0	0	0	0
5259	1	-111.5972	-101.5885	-10.00874	0	0	0	0	0	0	0	0	0
5260	0	-129.6771	-102.9012	-26.77589	0	0	0	0	0	0	0	0	0
5261	1	-91.5863	-102.1709	10.5846	0	0	0	0	0	0	0	0	0
5262	0	-129.7458	-97.26687	-32.47889	0.841614	0	0	0	0	0	0	0	0
5263	1	-115.1293	-101.4557	-13.6736	0	0	0	0	0	0	0	0	0
5264	0	-142.3659	-97.10995	-45.25595	0.841614	0	0	0	0	0	0	0	0
5265	1	-113.1645	-106.8623	-6.30214	0	0	0	0	0	0	0	0	0
5266	0	-88.2909	-97.6207	9.329795	0.841614	0	0	0	0	0	0	0	0
5267	1	-127.0878	-101.837	-25.25085	0	0	0	0	0	0	0	0	0
5268	0	-90.1255	-96.64868	6.523174	0.841614	0	0	0	0	0	0	0	0
5269	1	-104.0056	-103.5319	-0.4737165	0	0	0	0	0	0	0	0	0
5270	0	-86.19989	-95.28829	9.088396	0.841614	0	0	0	0.887873	0	0	0	0
5271	1	-88.84025	-103.7651	14.9249	0	0	0	0	0	0	0	0	0
5272	0	-115.685	-96.69507	-18.98998	0	0	0	0	0	0	0	0	0
5273	1	-86.05542	-100.2579	14.20248	0	0	0	0	0	0	0	0	0
5274	0	-94.58412	-98.83478	4.250663	0	0.888019	0	0	0	0	0	0	0
5275	1	-142.07	-101.8791	-40.19083	0	0	0	0	0	0	0	0	0
5276	0	-94.20917	-100.551	6.341796	0	0.888019	0	0	0	0	0	0	0
5277	1	-113.3785	-102.1653	-11.21318	0	0	0	0	0	0	0	0	0
5278	0	-119.325	-100.8085	-18.51649	0	0.888019	0	0	0	0	0	0	0
5279	1	-123.0163	-101.7364	-21.27986	0	0	0	0	0	0	0	0	0
5280	0	-63.41074	-101.9641	38.55337	0	0	0	0	0	0	0	0	0
5281	1	-76.86644	-98.36037	21.49393	0	0	0	0	0	0	0	0	0
5282	0	-131.7337	-101.3748	-30.35892	0	0	0	0	0	0	0	0	0
5283	1	-93.50145	-103.0806	9.579152	0	0	0	0	0	0	0	0	0
5284	0	-50.06893	-100.7506	50.68166	0	0	0	0	0	0	0	0	0
5285	1	-167.4345	-100.7382	-66.69631	0	0	0	0	0	0	0	0	0
5286	0	-125.6955	-97.31098	-28.38456	0	0	0	0	0	0	0	0	0
5287	1	-143.8449	-99.98573	-43.8592	0	0.823395	0	0	0	0	0	0	0
5288	0	-96.01952	-97.02407	1.004542	0	0	0	0	0	0	0	0	0
5289	1	-108.4101	-103.7261	-4.683955	0	0	0	0	0	0	0	0	0
5290	0	-130.9835	-96.69107	-34.29247	0	0	0	0	0	0	0	0	0
5291	1	-129.9483	-102.4378	-27.51047	0	0	0	0.84863	0	0	0	0	0
5292	0	-97.61726	-98.77704	1.159778	0	0	0	0	0	0	0	0	0
5293	1	-128.6502	-100.708	-27.94214	0	0	0	0	0	0	0	0	0
5294	0	-110.6375	-103.8073	-6.830203	0	0	0	0	0	0	0	0	0
5295	1	-92.99969	-103.0747	10.07505	0	0	0	0	0	0	0	0	0
5296	0	-109.513	-103.6542	-5.858761	0	0	0	0	0	0	0	0	0
5297	1	-86.61259	-102.9586	16.34603	0	0	0	0	0	0	0	0	0
5298	0	-91.36889	-102.2386	10.86969	0	0	0	0	0	0	0	0	0
5299	1	-116.6669	-100.3707	-16.29622	0	0	0	0	0	0	0	0	0
5300	0	-96.9641	-98.9227	1.958605	0	0.798347	0	0	0	0	0	0	0
5301	1	-104.1032	-101.5144	-2.588859	0	0	0	0	0	0	0	0	0
5302	0	-164.3606	-100.0623	-64.2983	0.812073	0	0	0	0	0	0	0	0
5303	1	-92.91248	-101.5348	8.622334	0	0	0	0	0	0	0	0	0
5304	0	-124.6996	-102.4131	-22.28653	0	0	0	0	0	0	0	0	0
5305	1	-42.07685	-105.1127	63.03585	0	0	0	0	0	0	0	0	0
5306	0	-79.60739	-102.0383	22.43089	0	0	0	0	0	0	0	0	0
5307	1	-64.32604	-100.83	36.50399	0	0	0	0	0	0	0	0	0
5308	0	-132.762	-102.0418	-30.72018	0	0	0	0	0	0	0	0	0
5309	1	-76.34381	-100.2612	23.91734	0	0	0	0	0	0	0	0	0
5310	0	-106.7181	-100.8069	-5.911197	0	0	0	0	0	0	0	0	0
5311	1	-100.5207	-103.6758	3.155026	0	0	0	0	0	0	0	0	0
5312	0	-105.4834	-102.2094	-3.274072	0	0	0	0	0	0	0	0	0
5313	1	-73.62502	-99.03124	25.40622	0	0	0	0	0	0	0	0	0
5314	0	-151.1455	-102.4423	-48.70313	0	0	0	0	0	0	0	0	0
5315	1	-83.36521	-99.89395	16.52873	0	0	0	0	0	0	0	0	0
5316	0	-69.50892	-104.5177	35.00882	0	0	0	0	0	0	0	0	0
5317	1	-48.62221	-98.93064	50.30843	0.83684	0	0	0	0	0	0	0	0
5318	0	-102.8856	-97.53182	-5.353828	0.777003	0	0	0	0	0	0	0	0
5319	1	-94.01811	-97.41043	3.392319	0.83684	0	0	0	0.843695	0	0	0	0
5320	0	-112.9815	-98.40562	-14.57592	0.777003	0	0	0	0	0	0	0	0
5321	1	-133.7055	-97.2221	-36.48343	0.83684	0	0	0	0	0	0	0	0
5322	0	-112.2711	-100.9702	-11.30092	0	0	0	0	0	0	0	0	0
5323	1	-132.3232	-103.6136	-28.70965	0.83684	0	0	0	0	0	0	0	0
5324	0	-136.8481	-100.9293	-35.91886	0	0	0	0	0	0	0	0	0
5325	1	-116.703	-100.8992	-15.80381	0	0	0	0	0	0	0	0	0
5326	0	-119.6937	-99.17971	-20.51401	0	0	0	0	0	0	0	0	0
5327	1	-114.6058	-99.26597	-15.3398	0	0	0	0	0	0	0	0	0
5328	0	-110.7495	-101.7756	-8.97386	0	0	0	0	0	0	0	0	0
5329	1	-107.5469	-102.3669	-5.179958	0	0	0	0	0	0	0	0	0
5330	0	-120.1142	-103.1866	-16.92756	0	0	0	0	0	0	0	0	0
5331	1	-64.06386	-105.4992	41.43538	0	0	0	0	0	0	0	0	0
5332	0	-82.5125	-102.4406	19.92812	0	0	0	0	0	0	0	0	0
5333	1	-107.5833	-101.3511	-6.232172	0	0	0	0	0	0	0	0	0
5334	0	-79.30056	-99.65987	20.35931	0	0	0	0	0	0	0	0	0
5335	1	-53.90343	-100.682	46.77855	0	0	0	0	0	0	0	0	0
5336	0	-51.53791	-100.9292	49.39124	0	0	0	0	0	0	0	0	0
5337	1	-96.50614	-106.3852	9.879098	0	0	0	0	0	0	0	0	0
5338	0	-83.87531	-107.197	23.32171	0	0	0	0	0	0	0	0	0
5339	1	-72.68348	-103.9077	31.22419	0	0	0	0	0	0	0	0	0
5340	0	-79.65046	-103.6437	23.99325	0	0	0	0	0	0	0	0	0
5341	1	-65.49876	-102.0382	36.5394	0	0	0	0	0	0	0	0	0
5342	0	-101.0489	-101.2591	0.2101541	0	0	0	0	0	0	0	0	0
5343	1	-52.26922	-97.87435	45.60513	0.698077	0	0	0	0	0	0	0	0
