Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
8299	1	-40.65747	-37.84935	-2.808125	0.08754823	0.7178169	0.4921643	7.917318	3.251573
8300	0	-39.59671	-38.40023	-1.196488	0.01518487	0.2462312	0.2729768	45.64724	3.754158
8301	1	-38.64849	-37.12723	-1.521253	0.03105606	0.4214706	0.301857	22.31923	2.960785
8302	0	-39.01357	-37.53769	-1.475878	0.02356557	0.3470383	0.3206629	29.41355	2.804693
8303	1	-37.52473	-36.56777	-0.9569635	0.01915956	0.296612	0.2031034	36.17761	2.829104
8304	0	-38.47209	-37.19873	-1.273361	0.02517953	0.3642115	0.2559735	27.5282	2.108749
8305	1	-39.82797	-37.52174	-2.306222	0.05911718	0.610745	0.4452022	11.72497	2.628808
8306	0	-37.19476	-36.55073	-0.6440342	0.01158497	0.196119	0.1653038	59.83157	2.827059
8307	1	-38.25597	-37.52387	-0.7320978	0.02245326	0.3348101	0.1548292	30.87067	2.095578
8308	0	-37.23124	-36.7211	-0.5101401	0.00401142	0.07459798	0.1609149	172.7935	3.05464
8309	1	-40.52299	-38.52144	-2.001558	0.03577263	0.4620766	0.4565199	19.37647	2.695101
8310	0	-37.05696	-36.81318	-0.2437767	0.001387109	0.02667833	0.1279428	499.7064	2.944733
8311	1	-38.9421	-37.20625	-1.735846	0.04728012	0.544737	0.2974852	14.66044	2.245746
8312	0	-37.06498	-36.59256	-0.4724246	0.0002368257	0.004623431	0.1634457	2926.824	2.487905
8313	1	-37.77223	-36.92513	-0.8470929	0.006637087	0.1194069	0.2171826	104.4354	2.71655
8314	0	-45.18313	-41.03619	-4.14694	0.1655983	0.846052	0.6233361	4.185714	3.635671
8315	1	-40.14232	-37.92331	-2.219006	0.05994132	0.6147611	0.403296	11.56376	3.400427
8316	0	-41.05677	-38.82403	-2.23274	0.07135627	0.6640572	0.3479841	9.713894	1.950952
8317	1	-37.53538	-36.85969	-0.6756828	0.004832517	0.08893642	0.1876952	143.434	2.192217
8318	0	-38.91298	-37.30984	-1.603141	0.03577273	0.4620774	0.3064989	19.37641	2.204285
8319	1	-37.98336	-36.81594	-1.167425	0.03220392	0.4317637	0.2084941	21.52369	2.355217
8320	0	-44.01389	-38.92095	-5.09294	0.2009802	0.8730088	0.9738698	3.448833	3.224674
8321	1	-39.60419	-38.10663	-1.497557	0.03362221	0.4441096	0.2842937	20.61575	1.752945
8322	0	-42.75615	-38.94249	-3.813661	0.12498	0.7972366	0.792811	5.546066	3.406714
8323	1	-38.49626	-36.764	-1.732253	0.05076996	0.5659467	0.2821599	13.6527	2.651076
8324	0	-41.67916	-39.54746	-2.131703	0.03959022	0.4918843	0.492675	17.50804	3.659647
8325	1	-38.55079	-36.97941	-1.57138	0.04215862	0.5105455	0.2713054	16.44141	2.317956
8326	0	-38.1843	-37.22279	-0.9615091	0.02130334	0.3218191	0.1979427	32.53701	1.98742
8327	1	-39.49787	-37.46335	-2.03452	0.05313968	0.5794724	0.3691732	13.04387	2.275103
8328	0	-37.07439	-36.66529	-0.4090988	0.00489852	0.0900759	0.143639	141.5013	2.917732
8329	1	-39.20859	-37.62885	-1.579743	0.03425865	0.4495198	0.3058834	20.23276	3.394883
8330	0	-38.01651	-36.69415	-1.322353	0.03372626	0.4449995	0.2382532	20.55215	2.459199
8331	1	-42.28085	-40.66166	-1.619193	0.05218518	0.574106	0.2470084	13.28245	1.509071
8332	0	-41.04333	-40.16327	-0.8800596	0.004813866	0.08861407	0.2303178	143.9897	4.535323
8333	1	-39.26738	-37.03797	-2.22941	0.06707562	0.6468654	0.3684466	10.33382	2.649722
8334	0	-39.84454	-37.99478	-1.849764	0.0404624	0.4983417	0.3670838	17.13065	3.41446
8335	1	-41.10565	-38.49685	-2.608792	0.09979171	0.749278	0.3391789	6.945939	2.517705
8336	0	-40.43355	-37.5971	-2.836448	0.08461926	0.7092387	0.5276909	8.191364	2.953069
8337	1	-37.53024	-36.52858	-1.00166	0.02424044	0.3542999	0.1976778	28.59466	2.666683
8338	0	-39.67354	-37.76049	-1.913048	0.07012501	0.6592584	0.2572009	9.88445	2.518194
8339	1	-40.79936	-39.2265	-1.572861	0.06393806	0.6333109	0.1997504	10.84092	3.241022
8340	0	-38.90328	-37.92518	-0.9781051	0.003515869	0.06579652	0.2587445	197.1482	2.041655
8341	1	-39.08382	-37.40701	-1.676805	0.03904673	0.4877961	0.3150178	17.75173	2.158412
8342	0	-37.99895	-36.67231	-1.326645	0.03888887	0.4865992	0.2224491	17.82379	2.786636
8343	1	-39.92189	-39.05109	-0.8707984	0.004511166	0.08336085	0.2291724	153.6514	1.129446
8344	0	-38.44214	-37.70926	-0.7328822	0.02603439	0.3730431	0.1473071	26.62429	2.215203
8345	1	-37.80757	-37.55192	-0.2556534	0.00879105	0.1539863	0.1166143	78.84692	2.23844
8346	0	-37.49585	-36.56236	-0.9334966	0.02392399	0.3509095	0.1854798	28.97289	2.644525
8347	1	-38.56929	-37.39434	-1.174946	0.04173073	0.5075104	0.1836176	16.60999	2.98471
8348	0	-40.76616	-38.59921	-2.166954	0.06077271	0.6187446	0.3783709	11.40557	1.870294
8349	1	-37.60153	-36.68594	-0.9155911	0.01775526	0.2793712	0.1987763	39.03898	2.324159
8350	0	-39.97841	-38.20219	-1.776214	0.02990263	0.4108469	0.3959186	23.18014	2.970928
8351	1	-39.25851	-37.6982	-1.560307	0.03546926	0.4595952	0.294909	19.54219	1.946917
8352	0	-37.44858	-36.68176	-0.7668118	0.009492598	0.1648467	0.1925046	73.01976	2.923596
8353	1	-38.81982	-37.06118	-1.758643	0.05877831	0.6090738	0.2587176	11.79257	2.912132
8354	0	-39.78537	-37.77786	-2.007514	0.05742509	0.6022829	0.3382293	12.07046	3.416784
8355	1	-38.37074	-37.07125	-1.299489	0.02170717	0.3264224	0.2759591	31.93172	2.705537
8356	0	-39.44778	-38.25805	-1.18973	0.03782397	0.4784132	0.1969258	18.3256	1.915059
8357	1	-38.31992	-37.21779	-1.102126	0.02513303	0.3637259	0.215831	27.57914	2.01668
8358	0	-37.84453	-37.00968	-0.8348481	0.0135108	0.2234861	0.1946873	51.30319	2.047661
8359	1	-39.45911	-38.30563	-1.15348	0.01167499	0.1974278	0.2747769	59.37025	1.661086
8360	0	-37.88299	-37.10592	-0.7770675	0.01948133	0.3004797	0.1688945	35.58008	3.226484
8361	1	-37.1592	-36.50454	-0.654665	0.009643757	0.1671616	0.1717153	71.87523	2.613642
8362	0	-38.05326	-37.32307	-0.7301943	0.0124988	0.2092694	0.1778671	55.45711	3.441893
8363	1	-39.77951	-38.22728	-1.552227	0.02331122	0.3442708	0.3473496	29.73449	3.308447
8364	0	-37.96126	-37.11506	-0.8461996	0.01710601	0.2711975	0.1871593	40.52068	2.009516
8365	1	-39.34556	-38.14221	-1.203344	0.04927147	0.5570342	0.1698188	14.06792	2.754214
8366	0	-39.0892	-37.53732	-1.551878	0.03465373	0.4528386	0.2958221	20.0021	2.027893
8367	1	-37.10669	-36.54263	-0.5640565	0.004787333	0.08815523	0.1679778	144.7878	2.743144
8368	0	-39.44645	-38.10658	-1.339868	0.01533937	0.2482831	0.3143743	45.18746	2.099414
8369	1	-37.7616	-37.29345	-0.468152	0.01375959	0.2269265	0.1344489	50.37558	3.10072
8370	0	-39.97614	-37.71327	-2.262865	0.05461694	0.5875676	0.4542932	12.69107	2.879019
8371	1	-37.61914	-36.74351	-0.8756348	0.01794173	0.2816948	0.1904881	38.63323	2.259948
8372	0	-39.49759	-37.9496	-1.547991	0.04083147	0.5010365	0.270049	16.97581	3.566886
8373	1	-39.11648	-38.03289	-1.083597	0.01335871	0.2213724	0.2502078	51.88728	1.660128
8374	0	-37.08799	-36.52694	-0.5610525	0.004926528	0.09055885	0.1671449	140.6969	2.60367
8375	1	-40.62923	-39.93334	-0.6958974	0.03373474	0.4450719	0.1273271	20.54699	2.088386
8376	0	-37.85498	-36.93704	-0.917938	0.00979999	0.169545	0.2229403	70.72937	2.894293
8377	1	-38.9173	-37.46338	-1.453918	0.03863446	0.4846614	0.2535513	17.94117	2.033255
8378	0	-38.26674	-37.17876	-1.087982	0.02445079	0.3565394	0.2148606	28.34867	3.332461
8379	1	-40.28664	-39.06486	-1.221773	0.007525362	0.1338971	0.3119587	92.10815	1.55943
8380	0	-40.21539	-38.89759	-1.317801	0.0139529	0.2295851	0.3135951	49.67764	1.538308
8381	1	-39.05643	-38.66991	-0.3865204	0.000462815	0.009008752	0.1495131	1497.676	1.254951
8382	0	-39.53654	-37.41836	-2.11818	0.05573295	0.5935191	0.3869491	12.43694	2.362943
8383	1	-37.42087	-36.84825	-0.5726248	0.0009698778	0.01875481	0.1788103	714.6748	2.203555
8384	0	-38.19169	-36.92685	-1.264839	0.02239663	0.3341787	0.2639774	30.94872	2.608813
8385	1	-37.21694	-36.59415	-0.6227854	0.01376564	0.2270099	0.1569194	50.35344	2.754375
8386	0	-38.31121	-37.13836	-1.172854	0.0408222	0.5009691	0.1856006	16.97966	2.640034
8387	1	-40.7193	-38.11799	-2.601308	0.06662713	0.6449792	0.5378227	10.40338	2.472099
8388	0	-40.29858	-38.27113	-2.02745	0.04526042	0.53171	0.4097301	15.31464	3.447074
8389	1	-40.41654	-37.84901	-2.56753	0.09011781	0.7249834	0.3731273	7.691567	3.192572
8390	0	-39.57647	-37.4152	-2.161273	0.06739318	0.6481908	0.3426374	10.28512	3.209768
8391	1	-40.14278	-38.97947	-1.163309	0.008332496	0.1467825	0.2909072	83.18602	3.863595
8392	0	-37.49425	-36.81188	-0.6823727	0.009521525	0.1652904	0.1768448	72.79792	2.156832
8393	1	-39.72926	-37.57383	-2.155433	0.06617518	0.6430615	0.3465537	10.47443	2.262383
8394	0	-38.1636	-36.80998	-1.353623	0.04184954	0.508356	0.2191715	16.56284	2.885441
8395	1	-37.54852	-36.97437	-0.5741493	0.01669006	0.2658918	0.1434212	41.53055	2.920244
8396	0	-38.39428	-37.2953	-1.098988	0.01640171	0.2621818	0.2433979	42.26066	2.048988
8397	1	-41.96544	-38.67242	-3.293018	0.1285948	0.8027401	0.4475902	5.390165	3.136719
8398	0	-37.45111	-37.10926	-0.3418492	0.01036637	0.1781067	0.1243145	66.86501	2.809468
8399	1	-40.44172	-38.27945	-2.162278	0.04442074	0.5261225	0.474465	15.60414	2.797379
8400	0	-39.3559	-38.77962	-0.5762862	0.02254704	0.3358537	0.1323151	30.74227	3.42246
8401	1	-38.67692	-36.92613	-1.750792	0.05461861	0.5875766	0.2722298	12.69068	2.535603
8402	0	-38.93593	-38.12496	-0.8109655	0.02874361	0.3998791	0.1532901	24.11482	3.321836
8403	1	-38.89114	-37.47013	-1.421006	0.02313627	0.3423574	0.3053878	29.95934	2.342957
8404	0	-37.84425	-37.17916	-0.6650902	0.008209905	0.1448424	0.1770652	84.42816	1.904318
8405	1	-40.98942	-39.18061	-1.808811	0.03402305	0.4475263	0.3859084	20.37287	1.564449
8406	0	-37.67752	-36.90157	-0.7759551	0.02440508	0.3560537	0.1573713	28.40176	2.603021
8407	1	-38.11015	-36.87145	-1.238709	0.04008412	0.4955565	0.2003126	17.29232	2.670196
8408	0	-37.6342	-36.66744	-0.9667609	0.01557703	0.2514242	0.2157499	44.49803	2.774577
8409	1	-40.23846	-39.08598	-1.152478	0.01238963	0.2077141	0.2717446	55.94577	1.259324
8410	0	-42.04384	-40.58673	-1.45711	0.006195684	0.1120832	0.4022164	111.8758	3.878239
8411	1	-37.88166	-36.9867	-0.8949668	0.01956492	0.3014796	0.1898041	35.42806	2.1051
8412	0	-38.7618	-36.84474	-1.917057	0.05799225	0.6051522	0.3065113	11.95241	2.824759
8413	1	-37.75124	-37.14551	-0.6057207	0.006763785	0.1214938	0.1703025	102.4792	3.369302
8414	0	-40.53649	-39.38827	-1.148221	0.008638855	0.1516046	0.2853137	80.236	4.106409
8415	1	-37.51342	-36.76433	-0.7490907	0.02181735	0.3276706	0.1589037	31.77045	2.667443
8416	0	-38.63969	-37.23211	-1.407575	0.02398599	0.3515757	0.2977186	28.89801	2.680498
8417	1	-37.04732	-36.53684	-0.510471	0.004637893	0.08556512	0.15955	149.453	2.49263
8418	0	-37.90296	-36.99327	-0.9096893	0.0184582	0.2880754	0.1956542	37.55226	3.250441
8419	1	-38.19679	-36.66371	-1.533082	0.04205315	0.5098001	0.2615006	16.48264	2.686252
8420	0	-40.36349	-38.09076	-2.272726	0.05120556	0.5684844	0.4814455	13.53656	2.557759
8421	1	-40.1395	-38.0501	-2.089398	0.05610999	0.5954986	0.3739735	12.35336	3.494248
8422	0	-41.42837	-39.53681	-1.89156	0.02907048	0.4030024	0.4495779	23.84368	3.630394
8423	1	-40.44739	-37.63793	-2.809455	0.08346464	0.705731	0.5220834	8.30468	3.024748
8424	0	-39.58294	-38.50145	-1.08149	0.01231895	0.206705	0.2533757	56.26675	3.858483
8425	1	-43.07885	-38.99386	-4.084992	0.1676732	0.8479389	0.5689702	4.133918	2.883789
8426	0	-38.8414	-37.53823	-1.303169	0.04700806	0.5430154	0.1937426	14.74528	3.023619
8427	1	-38.35987	-37.43495	-0.9249191	0.02030525	0.3102466	0.1935405	34.13635	1.885791
8428	0	-40.59561	-37.94577	-2.64984	0.08195379	0.7010286	0.4546622	8.457781	2.279325
8429	1	-43.83592	-40.96356	-2.872367	0.06901284	0.6548238	0.6819025	10.04374	4.033358
8430	0	-38.11405	-37.16081	-0.9532474	0.02195175	0.3291887	0.1945242	31.57594	2.031386
8431	1	-38.27604	-36.93083	-1.345204	0.03958973	0.4918806	0.2243836	17.50826	3.07308
8432	0	-38.59865	-37.29903	-1.299627	0.02250803	0.3354198	0.2728926	30.79555	3.184541
8433	1	-37.64421	-36.74162	-0.9025933	0.01810657	0.2837401	0.1952381	38.28152	3.069388
8434	0	-39.79773	-38.42137	-1.376355	0.01440982	0.2358183	0.3303662	48.10243	3.27515
8435	1	-41.29302	-38.10307	-3.189959	0.09863034	0.7465676	0.6165253	7.027728	2.480191
8436	0	-37.60484	-37.353	-0.2518403	0.005253089	0.09616429	0.1221239	131.9504	3.168702
8437	1	-41.18071	-39.48592	-1.694792	0.01712294	0.2714123	0.4371661	40.48061	2.612831
8438	0	-38.43925	-37.42176	-1.017498	0.0192932	0.2982221	0.2153709	35.92702	3.467817
8439	1	-37.97425	-37.19834	-0.7759126	0.02218973	0.3318646	0.1623671	31.2373	2.173499
8440	0	-40.42277	-39.83813	-0.5846459	0.003718979	0.06941755	0.1740796	186.381	0.8872653
8441	1	-40.36161	-37.83461	-2.526999	0.066569	0.6447335	0.4997167	10.41246	2.493358
8442	0	-39.03759	-37.90849	-1.129108	0.01507587	0.2447789	0.2555827	45.97725	1.741974
8443	1	-37.22185	-36.95727	-0.2645852	0.001100031	0.02123575	0.1311639	630.1161	3.128024
8444	0	-38.15201	-36.91547	-1.236547	0.0218273	0.3277831	0.2586858	31.75598	2.836248
8445	1	-37.22168	-36.87203	-0.3496515	0.001445708	0.0277843	0.1421142	479.4518	2.114125
8446	0	-38.19897	-37.4929	-0.7060688	0.006896658	0.1236752	0.1879258	100.5048	1.739
8447	1	-38.24611	-38.0648	-0.1813114	0.002156308	0.04106274	0.1188964	321.4509	1.741983
8448	0	-38.51837	-37.61537	-0.903	0.00277593	0.05244314	0.2425453	249.6991	2.169815
8449	1	-37.09667	-36.62227	-0.4743982	0.005422501	0.09905381	0.1522008	127.8279	2.922358
8450	0	-38.1289	-38.08667	-0.0422303	0.006146676	0.111265	0.09778813	112.7678	2.502381
8451	1	-39.04884	-37.95866	-1.090179	0.01890486	0.2935288	0.2328811	36.66502	3.68504
8452	0	-37.06499	-36.59037	-0.4746173	0.000261633	0.005106081	0.163747	2649.311	2.500474
8453	1	-38.1874	-37.51775	-0.669652	0.0003470923	0.006766383	0.1987704	1997.011	3.465777
8454	0	-37.63156	-37.6515	0.01994476	0.0009831613	0.0190084	0.09884653	705.0187	2.452314
8455	1	-37.92676	-37.36614	-0.5606168	0.0004293724	0.008361426	0.1780301	1614.326	1.780006
8456	0	-38.33355	-37.42893	-0.9046195	0.00339609	0.0636522	0.2408194	204.1015	2.843972
8457	1	-37.38515	-36.97192	-0.4132247	0.009114164	0.1590123	0.1358945	76.05165	3.030177
8458	0	-40.02234	-37.71219	-2.31016	0.05781599	0.6042641	0.4552502	11.98885	3.025395
8459	1	-38.17645	-37.15767	-1.01878	0.01006519	0.1735691	0.2456726	68.8658	2.728991
8460	0	-43.56579	-39.55408	-4.011712	0.1237893	0.79536	0.982848	5.59941	2.355308
8461	1	-39.83282	-37.28088	-2.551944	0.08381022	0.7067886	0.4015916	8.270437	2.641652
8462	0	-40.05787	-38.0797	-1.978163	0.07561277	0.6797988	0.2540299	9.167065	2.576701
8463	1	-42.35032	-39.20949	-3.14083	0.08228252	0.7020628	0.7394463	8.42399	3.284193
8464	0	-37.59057	-36.80482	-0.7857474	0.02069036	0.314745	0.1674818	33.50097	2.351859
8465	1	-37.98034	-36.89586	-1.084472	0.03503369	0.4560023	0.1843774	19.78516	2.615761
8466	0	-38.20048	-36.8584	-1.34208	0.03474111	0.4535686	0.2395413	19.95179	2.316815
8467	1	-39.43042	-37.10627	-2.324147	0.06846838	0.6526176	0.3971675	10.12361	2.7038
8468	0	-42.9962	-38.53265	-4.463552	0.1599697	0.8406953	0.9263099	4.332992	3.105308
8469	1	-39.0608	-38.09286	-0.9679391	0.01518466	0.2462284	0.2172048	45.64786	1.556278
8470	0	-39.66999	-37.64068	-2.029315	0.0752603	0.6785432	0.2686966	9.209997	2.830952
8471	1	-37.82852	-36.93293	-0.8955844	0.01147004	0.1944436	0.2129291	60.43113	2.210036
8472	0	-41.07433	-39.40114	-1.673181	0.02515418	0.3639468	0.3819356	27.55594	3.859658
8473	1	-38.79675	-37.48326	-1.313485	0.04574497	0.5348879	0.1992756	15.15242	3.094119
8474	0	-42.52062	-38.31134	-4.209286	0.1485848	0.8286726	0.8436739	4.664994	2.774979
8475	1	-42.0405	-38.31264	-3.727858	0.1330107	0.8090909	0.6495884	5.211215	2.539544
8476	0	-40.25465	-38.18934	-2.065316	0.04120066	0.50371	0.4506599	16.82369	2.807352
8477	1	-41.78293	-38.29399	-3.48894	0.1064124	0.7637772	0.7448258	6.513782	2.932095
8478	0	-40.33395	-38.83861	-1.495339	0.01906187	0.2954317	0.3484416	36.36302	3.616027
8479	1	-38.91693	-37.19755	-1.719384	0.05666211	0.5983694	0.256306	12.23299	2.444884
8480	0	-38.05531	-37.10761	-0.9477008	0.008081116	0.1427977	0.2353203	85.77369	2.752424
8481	1	-38.11828	-37.36101	-0.7572716	0.0007818268	0.01515536	0.215644	886.5739	3.157271
8482	0	-37.71734	-36.58591	-1.131431	0.02699672	0.3827728	0.2164748	25.67524	2.847175
8483	1	-40.43329	-38.81742	-1.615868	0.03981562	0.4935652	0.2931927	17.40893	1.588636
8484	0	-39.21025	-37.03879	-2.171457	0.06902577	0.654876	0.3382531	10.04186	2.928348
8485	1	-38.48573	-37.01973	-1.466001	0.02931554	0.4053285	0.292741	23.64436	2.575382
8486	0	-38.11686	-36.65709	-1.459774	0.04194529	0.5090359	0.2433869	16.52503	2.728946
8487	1	-40.11404	-37.54947	-2.56457	0.08176977	0.7004469	0.4185869	8.476815	2.435455
8488	0	-39.07602	-37.83284	-1.243186	0.01200443	0.2021926	0.2991701	57.74096	2.51281
8489	1	-37.51111	-36.54483	-0.966283	0.02369839	0.3484768	0.1922735	29.2487	2.595199
8490	0	-38.90463	-37.32164	-1.582986	0.03019745	0.4135897	0.3249968	22.95383	2.827097
8491	1	-38.06654	-37.01427	-1.052264	0.02147124	0.3237385	0.2162339	32.28258	3.243367
8492	0	-37.57875	-36.90223	-0.6765173	0.001877556	0.03588309	0.1958592	369.1752	2.346289
8493	1	-38.57295	-37.48584	-1.087109	0.03249189	0.4343032	0.1916226	21.33293	3.317403
8494	0	-39.44497	-38.40136	-1.043613	0.01303863	0.2168977	0.2414904	53.16104	3.852837
8495	1	-41.65678	-38.33049	-3.326288	0.1194804	0.7882879	0.5263144	5.801347	2.462018
8496	0	-39.40098	-38.06604	-1.334948	0.03098478	0.4208224	0.2507999	22.37057	1.727312
8497	1	-43.40261	-41.04727	-2.355344	0.03406383	0.4478721	0.6661781	20.34848	3.134487
8498	0	-39.98103	-38.35483	-1.626197	0.02342645	0.3455267	0.3734092	29.58823	2.252992
8499	1	-39.02722	-36.95472	-2.072504	0.05931519	0.6117161	0.3514314	11.68583	2.844002
8500	0	-39.41082	-37.44061	-1.970204	0.06118715	0.6207053	0.308978	11.32831	2.279952
8501	1	-43.72248	-40.99704	-2.725434	0.04866379	0.5533375	0.7847821	14.24359	2.822246
8502	0	-39.94346	-37.91525	-2.028213	0.04941531	0.5579022	0.3866692	14.02697	2.089557
8503	1	-38.10788	-37.34453	-0.7633558	0.007252327	0.129478	0.1980086	95.57583	3.438497
8504	0	-37.4193	-36.8367	-0.5826028	0.01129675	0.1919084	0.1560888	61.35813	2.207757
8505	1	-42.33243	-39.33467	-2.997766	0.08229322	0.7020963	0.6407799	8.422895	2.005234
8506	0	-37.64829	-37.59283	-0.05545549	0.001678992	0.03217053	0.1055452	412.8353	3.045018
8507	1	-41.59029	-39.84003	-1.750261	0.06010569	0.615554	0.2517924	11.53214	1.787608
8508	0	-38.93182	-38.16797	-0.763849	0.0281747	0.3943852	0.1474151	24.60176	3.280393
8509	1	-38.65649	-36.92823	-1.728262	0.04192042	0.5088595	0.3184583	16.53483	2.727271
8510	0	-40.40806	-38.03859	-2.369466	0.05585578	0.5941656	0.4966292	12.40959	2.595503
8511	1	-39.928	-38.00046	-1.927545	0.03722001	0.4736821	0.4153714	18.62297	2.802034
8512	0	-37.78994	-37.70734	-0.08259321	0.005021925	0.09220121	0.1034465	138.0242	2.41632
8513	1	-39.02701	-38.05372	-0.9732899	0.01305173	0.2170815	0.2250497	53.1077	1.569181
8514	0	-38.77953	-36.94731	-1.832215	0.04960393	0.5590364	0.3170018	13.97363	2.987443
8515	1	-37.65632	-37.07186	-0.5844548	0.009678742	0.1676961	0.1599935	71.61542	3.287497
8516	0	-38.12789	-37.57817	-0.5497162	0.01048719	0.1799173	0.1527763	66.09468	3.484109
8517	1	-40.34214	-39.19615	-1.145993	0.009274526	0.1614914	0.282134	74.73667	4.037579
8518	0	-37.42848	-37.41215	-0.01633335	0.0007301146	0.01416246	0.1028654	949.3676	2.776414
8519	1	-38.1023	-37.67877	-0.4235246	0.01103938	0.1881227	0.1336177	62.7886	1.951666
8520	0	-41.66988	-39.6915	-1.978385	0.02737592	0.3865462	0.5022367	25.3196	2.296172
8521	1	-37.41861	-36.89032	-0.528292	0.003037177	0.05718695	0.1661332	228.2209	2.072092
8522	0	-38.32697	-36.93098	-1.395984	0.02801411	0.392821	0.2780097	24.74279	2.535929
8523	1	-37.89402	-36.99394	-0.9000791	0.01926437	0.2978751	0.1915886	35.98079	3.244168
8524	0	-41.4596	-38.26201	-3.197594	0.0959876	0.7401994	0.6448814	7.221216	2.462394
8525	1	-41.83083	-40.1375	-1.693334	0.02103273	0.318709	0.4130732	32.95565	1.344963
8526	0	-39.4947	-37.86088	-1.633826	0.05642812	0.5971567	0.2360678	12.28372	3.265887
8527	1	-42.84731	-40.37553	-2.471774	0.04319834	0.5178018	0.6578334	16.04569	2.234625
8528	0	-40.95783	-38.02905	-2.928787	0.08533579	0.711379	0.5729093	8.122584	2.456516
8529	1	-39.47638	-38.06465	-1.411726	0.01652034	0.2637114	0.3322074	41.95719	2.846957
8530	0	-38.10362	-37.45516	-0.6484577	0.02440228	0.356024	0.1385388	28.40501	2.509227
8531	1	-39.70681	-37.46719	-2.239618	0.0680286	0.6508182	0.3672494	10.18906	3.229376
8532	0	-39.65342	-38.63211	-1.021314	0.006421155	0.1158345	0.2593061	107.9474	3.84051
8533	1	-38.35033	-36.78681	-1.563516	0.04083416	0.501056	0.2742639	16.97469	2.488794
8534	0	-38.0633	-36.86913	-1.19417	0.03849911	0.4836259	0.1959246	18.00424	2.779252
8535	1	-41.68828	-40.64657	-1.041708	0.05311152	0.5793156	0.1368454	13.05079	2.931934
8536	0	-38.5803	-36.8157	-1.764605	0.05433924	0.586065	0.2771075	12.75592	2.832397
8537	1	-38.71301	-37.2042	-1.508803	0.05214755	0.5738923	0.2213099	13.29204	2.558946
8538	0	-38.4504	-38.0345	-0.4158998	0.01672749	0.2663715	0.1223649	41.4376	3.160162
8539	1	-38.41431	-37.333	-1.08131	0.0365646	0.4684742	0.1798633	18.95678	3.071853
8540	0	-38.87798	-37.72752	-1.150465	0.0109013	0.1860815	0.2769602	63.58393	2.185863
8541	1	-40.54048	-38.30057	-2.23991	0.05437542	0.5862613	0.445501	12.74744	2.065737
8542	0	-37.75636	-36.96581	-0.7905499	0.01336588	0.2214722	0.1866329	51.85945	3.246045
8543	1	-41.04189	-39.19896	-1.84294	0.02847475	0.3972919	0.4318613	24.34252	3.507831
8544	0	-38.36349	-37.54691	-0.8165769	0.01516837	0.2460117	0.1867384	45.69687	3.536413
8545	1	-38.26683	-36.98283	-1.284002	0.04282581	0.515221	0.2016316	16.18527	2.625765
8546	0	-36.98863	-36.73134	-0.2572887	0.001215673	0.02343305	0.1299978	570.1755	2.881753
8547	1	-37.50149	-37.07242	-0.4290724	0.01351323	0.2235198	0.1297468	51.29398	2.760555
8548	0	-39.85104	-39.00133	-0.8497134	0.005916251	0.1074041	0.219981	117.1599	1.140127
8549	1	-38.8254	-37.51497	-1.310433	0.02458737	0.3579875	0.2678726	28.19118	3.397803
8550	0	-41.22968	-40.00807	-1.22161	0.002090607	0.03984528	0.3367966	331.5531	1.312418
