Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
5018	0	-171.7595	-112.8704	-58.88907	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5019	1	-174.3043	-114.6492	-59.65511	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5020	0	-192.4858	-114.7114	-77.77438	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5021	1	-170.2623	-114.4813	-55.78099	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5022	0	-172.802	-117.4773	-55.32465	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5023	1	-180.8148	-115.1583	-65.65655	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5024	0	-153.7124	-115.2818	-38.43066	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5025	1	-178.6273	-115.293	-63.33425	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5026	0	-137.5324	-115.0616	-22.4708	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5027	1	-168.0449	-113.8259	-54.21899	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5028	0	-167.5695	-119.8043	-47.7652	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5029	1	-182.2828	-111.7505	-70.53229	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5030	0	-195.7124	-119.2506	-76.46178	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5031	1	-188.6701	-114.0515	-74.61857	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5032	0	-175.1715	-112.8512	-62.32037	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5033	1	-151.4086	-114.8952	-36.51339	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5034	0	-177.3201	-116.4939	-60.82621	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5035	1	-159.6385	-115.7	-43.93849	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5036	0	-155.5187	-116.7698	-38.74889	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5037	1	-162.6647	-115.3974	-47.2673	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5038	0	-154.2258	-117.0935	-37.13224	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5039	1	-147.8701	-115.0701	-32.79996	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5040	0	-174.9636	-116.7487	-58.21484	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5041	1	-140.5485	-115.2519	-25.29663	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5042	0	-152.6903	-120.8282	-31.86216	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5043	1	-164.0895	-117.5718	-46.51776	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5044	0	-149.7498	-119.3747	-30.37514	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5045	1	-180.8265	-115.1725	-65.65407	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5046	0	-132.2987	-118.6073	-13.6914	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5047	1	-155.7315	-115.6575	-40.07394	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5048	0	-123.5468	-124.0367	0.4898409	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5049	1	-155.4746	-115.4652	-40.00941	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5050	0	-131.9193	-126.2621	-5.657287	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5051	1	-151.2846	-113.7436	-37.54094	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5052	0	-143.4146	-121.3702	-22.04434	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5053	1	-121.476	-119.0854	-2.390528	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5054	0	-140.6157	-119.4592	-21.15644	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5055	1	-154.597	-119.4314	-35.16562	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5056	0	-155.8913	-120.4276	-35.4637	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5057	1	-173.4193	-119.4309	-53.98847	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5058	0	-150.8101	-122.8717	-27.93841	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5059	1	-162.9899	-115.8653	-47.12458	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5060	0	-147.5682	-116.507	-31.0612	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5061	1	-170.9801	-116.4472	-54.53283	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5062	0	-175.578	-114.6388	-60.93925	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5063	1	-169.5459	-113.9358	-55.61014	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5064	0	-161.6481	-114.6285	-47.01961	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5065	1	-154.8777	-115.0225	-39.85514	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5066	0	-149.3058	-115.5214	-33.78438	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5067	1	-177.0711	-115.7024	-61.36866	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5068	0	-160.5428	-117.6465	-42.89635	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5069	1	-167.9803	-117.2425	-50.73784	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5070	0	-164.4065	-114.7657	-49.64075	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5071	1	-165.7741	-115.2052	-50.56893	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5072	0	-168.002	-113.7609	-54.2411	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5073	1	-167.5401	-121.7519	-45.78823	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5074	0	-153.9139	-114.7134	-39.2005	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5075	1	-158.3795	-114.6861	-43.69336	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5076	0	-169.6047	-119.9121	-49.69263	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5077	1	-162.5602	-115.5563	-47.0039	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5078	0	-166.6409	-118.3428	-48.29808	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5079	1	-171.6208	-113.047	-58.5738	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5080	0	-136.3006	-114.9495	-21.35107	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5081	1	-155.2764	-119.9987	-35.27761	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5082	0	-134.6631	-114.2364	-20.42675	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5083	1	-141.4119	-117.4318	-23.98007	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5084	0	-152.1722	-116.3696	-35.80254	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5085	1	-158.6103	-117.0649	-41.54545	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5086	0	-192.3805	-116.9819	-75.39863	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5087	1	-176.6522	-113.5634	-63.08881	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5088	0	-174.1534	-116.1782	-57.97521	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5089	1	-169.3459	-112.3459	-57.00005	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5090	0	-152.1692	-115.1454	-37.02385	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5091	1	-140.3385	-113.8936	-26.44489	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5092	0	-135.4293	-117.6607	-17.76858	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5093	1	-129.9582	-113.7054	-16.25282	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5094	0	-150.1041	-113.744	-36.3601	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5095	1	-146.9867	-117.493	-29.49372	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5096	0	-150.8225	-115.7396	-35.08289	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5097	1	-120.51	-115.5136	-4.996367	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5098	0	-142.7338	-116.9932	-25.74055	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5099	1	-147.1508	-114.4764	-32.67431	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5100	0	-159.7457	-115.6716	-44.07409	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5101	1	-136.043	-117.8558	-18.18715	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5102	0	-167.4682	-115.8714	-51.5968	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5103	1	-158.8022	-114.9541	-43.84805	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5104	0	-167.8108	-114.5041	-53.30666	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5105	1	-132.1544	-115.5541	-16.60032	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5106	0	-144.0001	-116.1221	-27.87803	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5107	1	-170.6907	-120.6847	-50.006	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5108	0	-157.4008	-115.0412	-42.35958	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5109	1	-161.3503	-116.7645	-44.58585	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5110	0	-178.5582	-119.2946	-59.26362	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5111	1	-153.2927	-116.2016	-37.09115	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5112	0	-164.8118	-114.6195	-50.19226	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5113	1	-182.2764	-117.8047	-64.47163	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5114	0	-172.7467	-111.5812	-61.16555	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5115	1	-158.7322	-115.4875	-43.24467	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5116	0	-178.1289	-116.3121	-61.81681	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5117	1	-178.9592	-117.4129	-61.54632	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5118	0	-182.8225	-114.6837	-68.13882	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5119	1	-173.7065	-114.2656	-59.44092	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5120	0	-163.7546	-113.0664	-50.68824	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5121	1	-167.7676	-114.2054	-53.56215	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5122	0	-151.2671	-116.0275	-35.23962	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5123	1	-198.349	-113.2782	-85.0708	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5124	0	-154.7231	-118.3669	-36.35614	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5125	1	-183.8055	-113.7761	-70.02938	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5126	0	-150.4387	-112.3779	-38.06085	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5127	1	-197.6545	-110.3435	-87.31102	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5128	0	-172.4627	-115.3589	-57.10388	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5129	1	-191.0529	-115.1264	-75.92655	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5130	0	-160.9051	-115.6913	-45.21384	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5131	1	-182.6472	-111.2449	-71.40229	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5132	0	-151.3881	-115.8368	-35.55127	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5133	1	-183.1964	-112.4404	-70.75601	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5134	0	-134.9147	-118.9314	-15.98332	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5135	1	-187.4778	-110.6349	-76.84291	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5136	0	-151.9163	-114.0926	-37.82378	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5137	1	-178.3482	-114.0874	-64.2608	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5138	0	-127.0128	-113.8189	-13.19392	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5139	1	-152.7078	-110.3921	-42.31565	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5140	0	-149.1829	-113.8806	-35.30233	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5141	1	-156.5206	-111.8805	-44.64008	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5142	0	-185.261	-114.2707	-70.99036	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5143	1	-130.4173	-112.3866	-18.03078	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5144	0	-156.8202	-117.4163	-39.40385	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5145	1	-153.0403	-109.7298	-43.31045	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5146	0	-142.3052	-116.5468	-25.7584	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5147	1	-169.9391	-113.0613	-56.87784	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5148	0	-151.122	-114.8394	-36.28255	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5149	1	-162.4773	-110.5518	-51.92553	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5150	0	-138.6056	-117.9141	-20.69155	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5151	1	-158.7634	-110.2109	-48.55251	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5152	0	-143.3631	-117.4443	-25.91878	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5153	1	-159.4014	-114.868	-44.53338	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5154	0	-148.1197	-116.5203	-31.5994	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5155	1	-148.3402	-114.199	-34.14123	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5156	0	-159.0244	-116.2543	-42.77017	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5157	1	-141.671	-115.4873	-26.1837	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5158	0	-153.141	-113.6945	-39.44652	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5159	1	-162.9269	-115.0481	-47.87874	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5160	0	-137.5057	-116.2879	-21.21779	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5161	1	-166.7191	-117.8364	-48.88268	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5162	0	-160.5473	-114.3318	-46.21548	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5163	1	-168.0875	-113.7914	-54.29603	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5164	0	-173.9216	-116.1577	-57.76391	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5165	1	-151.9953	-117.8731	-34.12213	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5166	0	-177.5522	-118.7001	-58.85209	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5167	1	-157.6591	-115.9403	-41.71878	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5168	0	-178.542	-115.7355	-62.80647	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5169	1	-137.6122	-114.6241	-22.98807	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5170	0	-157.3256	-117.7242	-39.60132	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5171	1	-160.733	-116.9961	-43.73688	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5172	0	-175.7765	-116.5152	-59.26122	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5173	1	-151.2361	-115.7594	-35.47664	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5174	0	-145.3667	-114.6637	-30.70308	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5175	1	-132.4556	-111.712	-20.74358	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5176	0	-150.4286	-114.9246	-35.50395	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5177	1	-152.9077	-110.5009	-42.40687	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5178	0	-150.7651	-115.7316	-35.03346	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5179	1	-157.2939	-113.7766	-43.51737	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5180	0	-145.3475	-115.9692	-29.37826	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5181	1	-165.381	-114.0832	-51.29771	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5182	0	-153.071	-116.9529	-36.11807	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5183	1	-156.4391	-113.2814	-43.15774	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5184	0	-156.721	-115.2278	-41.49315	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5185	1	-159.907	-113.728	-46.17903	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5186	0	-185.8881	-117.3417	-68.54648	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5187	1	-160.8216	-112.7943	-48.0273	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5188	0	-164.1914	-115.7836	-48.40778	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5189	1	-157.4793	-116.3072	-41.17208	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5190	0	-167.3764	-115.2246	-52.15181	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5191	1	-173.6939	-113.0656	-60.62829	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5192	0	-149.3501	-114.0722	-35.27796	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5193	1	-182.2045	-115.696	-66.5085	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5194	0	-169.3899	-117.0005	-52.38932	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5195	1	-162.6578	-116.1875	-46.47034	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5196	0	-170.7593	-110.8895	-59.86977	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5197	1	-177.4473	-115.123	-62.32431	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5198	0	-187.8317	-115.2421	-72.58968	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5199	1	-164.5673	-114.7208	-49.84651	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5200	0	-184.3338	-115.381	-68.95281	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5201	1	-150.7155	-120.4538	-30.26167	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5202	0	-195.5069	-113.2054	-82.30154	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5203	1	-143.7097	-114.7768	-28.93287	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5204	0	-216.9627	-115.3015	-101.6612	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5205	1	-154.9622	-121.7931	-33.16918	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5206	0	-174.9612	-112.0357	-62.92555	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5207	1	-141.7716	-116.5277	-25.24385	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5208	0	-191.0342	-112.3473	-78.68692	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5209	1	-147.7164	-115.0149	-32.70146	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5210	0	-167.2468	-118.8528	-48.394	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5211	1	-146.3162	-116.214	-30.10227	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5212	0	-205.8445	-112.8145	-93.02996	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5213	1	-125.4646	-114.3733	-11.09136	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5214	0	-191.0255	-117.4168	-73.60873	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5215	1	-132.6104	-115.2532	-17.3572	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5216	0	-190.0855	-111.8696	-78.21589	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5217	1	-159.9189	-119.5521	-40.36681	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5218	0	-195.8203	-114.4309	-81.38932	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5219	1	-156.8205	-118.8091	-38.01139	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5220	0	-188.462	-115.262	-73.20008	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5221	1	-173.8242	-112.073	-61.75118	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5222	0	-193.2291	-115.09	-78.13904	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5223	1	-185.4701	-112.1201	-73.34999	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5224	0	-184.0876	-112.9948	-71.09276	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
5225	1	-159.3023	-113.787	-45.5153	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
